loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig100194	256	0.4296875	171	0.502923976608	85	0.282352941176	16	43.14	69.77	30.59	28.24	34.36	35.25	14.66	15.25	nan	nan	nan	nan	nan	nan	nan	-91.1112862447524
Contig1002	882	0.528344671202	588	0.530612244898	294	0.52380952381	28	52.83	58.5	47.62	52.38	50.65	51.59	25.14	24.59	0.31	nan	nan	nan	nan	nan	nan	-60.4335607013079
Contig100220	315	0.422222222222	210	0.452380952381	105	0.361904761905	14	42.22	53.33	37.14	36.19	43.37	46.49	19.91	23.43	0.31	nan	nan	nan	nan	nan	nan	-106.564923283308
Contig100231	318	0.471698113208	212	0.429245283019	106	0.556603773585	23	47.17	46.23	39.62	55.66	40.56	40.97	16.55	17.21	0.5	nan	nan	nan	nan	nan	nan	-62.6833508586554
Contig100234	522	0.467432950192	348	0.497126436782	174	0.408045977011	68	46.74	58.05	41.38	40.8	42.05	42.46	21.34	20.81	0.32	nan	nan	nan	nan	nan	nan	-43.5211229466772
Contig100267	264	0.450757575758	176	0.488636363636	88	0.375	18	45.08	57.95	39.77	37.5	38.76	41.38	19.35	21.08	nan	nan	nan	nan	nan	nan	nan	-99.881193296083
Contig100275	257	0.525291828794	172	0.494186046512	85	0.588235294118	21	52.94	56.98	41.86	58.82	38.95	39.7	16.25	17.53	nan	nan	nan	nan	nan	nan	nan	-92.5400735635406
Contig1003	849	0.482921083628	566	0.446996466431	283	0.554770318021	56	48.29	49.12	40.28	55.48	50.41	50.61	24.59	24.53	0.31	1472	0.4375	1472	0.4375	nan	nan	-58.4853757325555
Contig100307	582	0.415807560137	388	0.414948453608	194	0.417525773196	47	41.58	45.88	37.11	41.75	42.68	45.59	19.95	20.31	0.42	nan	nan	nan	nan	nan	nan	-25.307240809683
Contig100308	414	0.37922705314	276	0.416666666667	138	0.304347826087	49	37.92	50	33.33	30.43	37.45	43.58	18.58	21.19	0.36	354	0.361581920904	354	0.361581920904	nan	nan	-24.6300919204392
Contig10031	309	0.453074433657	206	0.47572815534	103	0.407766990291	12	45.31	49.51	45.63	40.78	41.22	42.95	22.36	22.65	0.3	nan	nan	nan	nan	nan	nan	-116.659238960252
Contig100313	228	0.473684210526	152	0.5	76	0.421052631579	16	47.37	53.95	46.05	42.11	41.46	45.72	20.39	22.81	nan	nan	nan	nan	nan	nan	nan	-93.3893012156623
Contig100323	243	0.366255144033	162	0.41975308642	81	0.259259259259	14	36.63	49.38	34.57	25.93	36.63	42.44	13.75	16.15	nan	nan	nan	nan	nan	nan	nan	-62.2182562527734
Contig10033	242	0.51652892562	162	0.493827160494	80	0.5625	20	52.08	50.62	48.15	56.25	37.22	38.99	16.59	18.21	nan	nan	nan	nan	nan	nan	nan	-93.772662384356
Contig100346	297	0.380471380471	198	0.373737373737	99	0.393939393939	23	38.05	44.44	30.3	39.39	43.76	44.87	19.5	21.19	nan	32	0.375	32	0.375	nan	nan	-38.0455581260904
Contig100353	200	0.58	134	0.559701492537	66	0.621212121212	97	58.59	65.67	46.27	62.12	38.67	40.34	19.78	19.95	nan	nan	nan	nan	nan	nan	nan	22.6321346666964
Contig100397	237	0.556962025316	158	0.493670886076	79	0.683544303797	13	55.7	55.7	43.04	68.35	33.65	36.78	14.3	16.7	nan	nan	nan	nan	nan	nan	nan	-100.872902901542
Contig1004	216	0.527777777778	144	0.569444444444	72	0.444444444444	15	52.78	59.72	54.17	44.44	35.89	36.13	17.42	17.59	nan	nan	nan	nan	nan	nan	nan	-55.3672192780724
Contig100410	215	0.581395348837	144	0.527777777778	71	0.69014084507	64	58.69	68.06	37.5	69.01	29.13	32.47	13.49	14.79	nan	nan	nan	nan	nan	nan	nan	-25.9761732578501
Contig10042	344	0.53488372093	230	0.473913043478	114	0.657894736842	16	53.8	53.04	41.74	65.79	40.45	44.46	19.64	21.88	0.38	nan	nan	nan	nan	nan	nan	-113.012307284815
Contig100436	290	0.379310344828	194	0.438144329897	96	0.260416666667	12	38.19	68.04	19.59	26.04	35.29	40.06	14.77	15.51	nan	nan	nan	nan	nan	nan	nan	-90.264865964347
Contig10044	271	0.557195571956	181	0.574585635359	90	0.522222222222	29	55.93	68.13	46.67	52.22	39.32	41.35	19.11	17.76	nan	nan	nan	nan	nan	nan	nan	-39.3979274623067
Contig100442	687	0.426491994178	458	0.430131004367	229	0.419213973799	28	42.65	54.59	31.44	41.92	47.33	49.78	23.11	23.09	0.28	nan	nan	nan	nan	nan	nan	-59.0353777658677
Contig100449	225	0.44	150	0.44	75	0.44	26	44	46.67	41.33	44	40.26	40.89	18.92	19.59	nan	nan	nan	nan	nan	nan	nan	-79.5894841473192
Contig100466	444	0.412162162162	296	0.449324324324	148	0.337837837838	30	41.22	56.08	33.78	33.78	36.54	40.23	18.92	19.42	0.39	nan	nan	nan	nan	nan	nan	-87.2010990076861
Contig100469	819	0.490842490842	546	0.492673992674	273	0.487179487179	58	49.08	53.85	44.69	48.72	43.94	44.63	22.28	21.88	0.38	nan	nan	nan	nan	nan	nan	-56.5117474851464
Contig10047	216	0.402777777778	144	0.423611111111	72	0.361111111111	20	40.28	44.44	40.28	36.11	34.75	38.41	14.92	15.78	nan	nan	nan	nan	nan	nan	nan	-59.7263042227425
Contig100489	255	0.450980392157	170	0.494117647059	85	0.364705882353	18	45.1	62.35	36.47	36.47	41.87	43.9	18.16	20.05	nan	nan	nan	nan	nan	nan	nan	-95.5846554672843
Contig1005	648	0.453703703704	432	0.474537037037	216	0.412037037037	55	45.37	48.61	46.3	41.2	50.55	51.09	24.88	27.26	0.17	1452	0.462809917355	1452	0.462809917355	nan	nan	-73.9400657768294
Contig100520	230	0.508695652174	154	0.493506493506	76	0.539473684211	27	51.32	63.64	35.06	53.95	42.6	44.76	18.26	17.86	nan	nan	nan	nan	nan	nan	nan	-86.9776579578743
Contig100574	210	0.6	140	0.528571428571	70	0.742857142857	17	60	60	45.71	74.29	33.51	38.61	18.62	19.28	nan	nan	nan	nan	nan	nan	nan	-72.5411335818074
Contig10059	269	0.460966542751	180	0.438888888889	89	0.505617977528	18	46.44	46.67	41.11	50.56	42.02	42.4	17.9	18.08	nan	nan	nan	nan	nan	nan	nan	-85.643700161868
Contig100597	270	0.462962962963	180	0.455555555556	90	0.477777777778	17	46.3	53.33	37.78	47.78	43.16	44.68	20.49	20.48	nan	nan	nan	nan	nan	nan	nan	-106.55323058212
Contig1006	264	0.397727272727	176	0.357954545455	88	0.477272727273	44	39.77	35.23	36.36	47.73	42.48	44.35	23.3	22.27	nan	1158	0.400690846287	1130	0.401769911504	28	0.357142857143	-15.9009091550981
Contig100619	235	0.485106382979	157	0.43949044586	78	0.576923076923	34	48.72	48.1	39.74	57.69	38.7	43.46	16.73	20.65	nan	nan	nan	nan	nan	nan	nan	-70.7158159695039
Contig100631	216	0.435185185185	144	0.444444444444	72	0.416666666667	20	43.52	38.89	50	41.67	36.28	39.36	18.5	21.15	nan	186	0.365591397849	186	0.365591397849	nan	nan	-91.5084222834814
Contig100633	305	0.455737704918	204	0.460784313725	101	0.445544554455	24	45.87	54.9	37.25	44.55	37.79	38.29	16.22	17.37	0.48	nan	nan	nan	nan	nan	nan	-102.800397238562
Contig10067	227	0.480176211454	152	0.447368421053	75	0.546666666667	19	48.44	48.68	40.79	54.67	41.04	41.31	18.83	18.58	nan	nan	nan	nan	nan	nan	nan	-95.9225857806001
Contig100674	256	0.58984375	171	0.473684210526	85	0.823529411765	37	59.22	60.47	34.12	82.35	28.83	37.54	13.53	16.03	nan	nan	nan	nan	nan	nan	nan	-92.0344701491191
Contig100690	321	0.467289719626	214	0.42523364486	107	0.551401869159	22	46.73	48.6	36.45	55.14	39.58	41.95	20.81	21.79	nan	72	0.333333333333	72	0.333333333333	nan	nan	-59.2560849997822
Contig1007	943	0.415694591729	629	0.445151033386	314	0.356687898089	47	41.61	41.9	47.13	35.67	45.4	50.47	22.3	24.54	0.28	nan	nan	nan	nan	nan	nan	-65.3241989223686
Contig100744	243	0.452674897119	162	0.481481481481	81	0.395061728395	19	45.27	67.9	28.4	39.51	42.31	42	21.21	20.92	nan	nan	nan	nan	nan	nan	nan	-105.934520221291
Contig100754	427	0.35831381733	285	0.4	142	0.274647887324	29	35.92	46.15	33.8	27.46	40.52	45.66	20.35	23.19	0.38	nan	nan	nan	nan	nan	nan	-36.8327215684392
Contig100773	252	0.452380952381	168	0.511904761905	84	0.333333333333	18	45.24	59.52	42.86	33.33	36.76	39.28	15.81	17.14	nan	nan	nan	nan	nan	nan	nan	-81.9861730070602
Contig1008	1317	0.513287775247	878	0.457858769932	439	0.624145785877	110	51.33	59.91	31.66	62.41	44.7	48.76	22.75	23.5	0.3	318	0.547169811321	318	0.547169811321	nan	nan	-15.2320747418884
Contig100802	333	0.435435435435	222	0.436936936937	111	0.432432432432	72	43.54	50.45	36.94	43.24	41.61	42.86	19.15	18.75	0.43	nan	nan	nan	nan	nan	nan	-27.9366796830644
Contig100806	366	0.494535519126	244	0.487704918033	122	0.508196721311	28	49.45	56.56	40.98	50.82	46.49	46.7	22	21.68	0.35	nan	nan	nan	nan	nan	nan	-90.7885994514658
Contig100812	220	0.477272727273	147	0.414965986395	73	0.602739726027	32	47.95	54.05	28.77	60.27	45.01	43.95	22.86	20.95	nan	nan	nan	nan	nan	nan	nan	-40.3202454617728
Contig100823	214	0.509345794393	143	0.51048951049	71	0.507042253521	22	51.17	62.5	39.44	50.7	40.77	42.83	22.39	22.69	nan	nan	nan	nan	nan	nan	nan	-79.0821995819356
Contig100836	206	0.640776699029	138	0.572463768116	68	0.779411764706	30	64.71	55.07	59.42	77.94	29.29	35.29	13.65	15.9	nan	nan	nan	nan	nan	nan	nan	-39.1988677213438
Contig100861	399	0.486215538847	266	0.473684210526	133	0.511278195489	54	48.62	54.89	39.85	51.13	44.04	45.1	22.76	22.59	0.31	272	0.316176470588	272	0.316176470588	nan	nan	-75.0344701491191
Contig100878	684	0.538011695906	456	0.491228070175	228	0.631578947368	34	53.8	57.89	40.35	63.16	44.56	47.92	24.74	24.77	0.31	nan	nan	nan	nan	nan	nan	-81.582089482558
Contig1009	207	0.449275362319	138	0.507246376812	69	0.333333333333	25	44.93	49.28	52.17	33.33	31.93	33.87	15.67	15.32	nan	nan	nan	nan	nan	nan	nan	-78.6546728611385
Contig100922	633	0.49131121643	422	0.431279620853	211	0.611374407583	34	49.13	50.71	35.55	61.14	46.33	49.38	21.79	22.4	0.38	nan	nan	nan	nan	nan	nan	-54.9660752499911
Contig100929	218	0.45871559633	146	0.506849315068	72	0.361111111111	16	46.3	58.9	42.47	36.11	30.5	32.33	10.7	14.32	nan	nan	nan	nan	nan	nan	nan	-87.9728678227136
Contig10093	281	0.430604982206	188	0.494680851064	93	0.301075268817	13	43.37	56.38	42.55	30.11	36.5	40.63	15.64	18.93	nan	nan	nan	nan	nan	nan	nan	-100.214098736564
Contig100960	362	0.546961325967	242	0.5	120	0.641666666667	31	55	63.64	36.36	64.17	38.89	41.1	19.25	19.25	0.43	nan	nan	nan	nan	nan	nan	-78.3893012156623
Contig100973	219	0.397260273973	146	0.397260273973	73	0.397260273973	29	39.73	49.32	30.14	39.73	37.03	39.2	15.95	16.84	nan	nan	nan	nan	nan	nan	nan	-36.1771545092668
Contig101	378	0.470899470899	252	0.440476190476	126	0.531746031746	182	47.09	46.83	41.27	53.17	44.51	44.34	21.39	21.33	0.35	100	0.39	100	0.39	nan	nan	75.6263129880233
Contig1010	300	0.403333333333	200	0.41	100	0.39	42	40.33	52	30	39	39.65	41.73	18.46	18.78	nan	178	0.370786516854	178	0.370786516854	nan	nan	-27.1214786850219
Contig101009	477	0.389937106918	318	0.411949685535	159	0.345911949686	31	38.99	50.31	32.08	34.59	41.65	44.82	21.53	21.16	0.34	nan	nan	nan	nan	nan	nan	-39.252989776509
Contig101010	313	0.498402555911	209	0.502392344498	104	0.490384615385	21	50	51.43	49.04	49.04	40.28	40.4	19.3	18.02	0.44	nan	nan	nan	nan	nan	nan	-86.5312687721321
Contig10105	229	0.589519650655	153	0.549019607843	76	0.671052631579	18	59.21	81.82	27.63	67.11	32.66	33.4	15.17	13.48	nan	nan	nan	nan	nan	nan	nan	-61.1614551165258
Contig101053	231	0.519480519481	154	0.525974025974	77	0.506493506494	17	51.95	64.94	40.26	50.65	41.17	40.03	20.86	19.82	nan	nan	nan	nan	nan	nan	nan	-73.9739026551575
Contig10106	297	0.468013468013	198	0.459595959596	99	0.484848484848	25	46.8	56.57	35.35	48.48	36.81	35.71	15.93	14.81	nan	nan	nan	nan	nan	nan	nan	-101.215317912204
Contig101066	241	0.452282157676	161	0.391304347826	80	0.575	172	45.42	40.74	37.5	57.5	42.26	43.15	18.34	18.67	nan	220	0.409090909091	nan	nan	220	0.409090909091	108.126822612712
Contig101099	231	0.584415584416	154	0.538961038961	77	0.675324675325	16	58.44	68.83	38.96	67.53	39.4	43.39	18.41	20.85	nan	nan	nan	nan	nan	nan	nan	-68.0684846456405
Contig101138	297	0.444444444444	198	0.39898989899	99	0.535353535354	24	44.44	44.44	35.35	53.54	45.6	50.62	20.93	21.14	nan	nan	nan	nan	nan	nan	nan	-41.5869990609804
Contig10114	749	0.457943925234	500	0.416	249	0.542168674699	95	45.92	48.4	34.8	54.22	48.7	48.85	22.38	22.5	0.34	nan	nan	nan	nan	nan	nan	21.894440792113
Contig101145	422	0.421800947867	282	0.464539007092	140	0.335714285714	13	42.38	56.03	36.88	33.57	39.01	42.08	16.59	20.25	0.32	nan	nan	nan	nan	nan	nan	-115.203816098915
Contig10118	234	0.564102564103	156	0.564102564103	78	0.564102564103	62	56.41	55.13	57.69	56.41	42.27	40.94	20.77	20.9	nan	1058	0.418714555766	1058	0.418714555766	nan	nan	-10.5170002219325
Contig101258	226	0.455752212389	151	0.437086092715	75	0.493333333333	33	45.78	47.37	40	49.33	39.44	40.04	19.25	19.08	nan	nan	nan	nan	nan	nan	nan	-67.2290665635333
Contig10127	501	0.417165668663	334	0.452095808383	167	0.347305389222	52	41.72	55.69	34.73	34.73	42.34	45.6	18.92	21	0.45	506	0.440711462451	506	0.440711462451	nan	nan	-68.2670722890092
Contig101277	335	0.420895522388	224	0.415178571429	111	0.432432432432	21	42.34	50.89	32.14	43.24	41.1	42.54	16.69	17.4	0.45	nan	nan	nan	nan	nan	nan	-51.4787715707296
Contig101298	297	0.582491582492	198	0.525252525253	99	0.69696969697	28	58.25	63.64	41.41	69.7	34.72	40.29	16.96	17.98	nan	nan	nan	nan	nan	nan	nan	-63.3764989522556
Contig101301	252	0.547619047619	168	0.553571428571	84	0.535714285714	16	54.76	61.9	48.81	53.57	38.85	41.44	18.77	18.52	nan	nan	nan	nan	nan	nan	nan	-61.0664313514398
Contig101304	462	0.474025974026	308	0.474025974026	154	0.474025974026	38	47.4	55.19	39.61	47.4	40.04	43.75	20.98	21.2	0.42	440	0.427272727273	440	0.427272727273	nan	nan	-91.0006503762197
Contig101322	254	0.531496062992	170	0.470588235294	84	0.654761904762	34	53.57	57.65	36.47	65.48	40.05	41.5	19.46	20.15	nan	nan	nan	nan	nan	nan	nan	-95.1373018630842
Contig101333	207	0.386473429952	138	0.391304347826	69	0.376811594203	25	38.65	46.38	31.88	37.68	36.33	36.24	16.76	15.27	nan	nan	nan	nan	nan	nan	nan	-38.8731773872878
Contig101370	198	0.454545454545	132	0.424242424242	66	0.515151515152	17	45.45	51.52	33.33	51.52	36.93	37.5	16.76	17.32	nan	nan	nan	nan	nan	nan	nan	-63.3190296104606
Contig101377	303	0.425742574257	202	0.514851485149	101	0.247524752475	20	42.57	54.46	48.51	24.75	37.91	42.18	19.65	22.17	0.34	nan	nan	nan	nan	nan	nan	-77.7904051642497
Contig101389	201	0.422885572139	134	0.417910447761	67	0.432835820896	19	42.29	46.27	37.31	43.28	33.09	34.33	12.77	13.13	nan	nan	nan	nan	nan	nan	nan	-55.6435485119142
Contig101390	209	0.516746411483	140	0.478571428571	69	0.594202898551	12	52.17	61.43	34.29	59.42	37.67	37.31	16.09	16.42	nan	nan	nan	nan	nan	nan	nan	-115.230676471911
Contig101407	423	0.444444444444	282	0.464539007092	141	0.404255319149	23	44.44	58.16	34.75	40.43	45.43	47.34	21.41	22.72	0.36	nan	nan	nan	nan	nan	nan	-105.203816098915
Contig101408	346	0.445086705202	231	0.415584415584	115	0.504347826087	28	44.64	48.28	34.78	50.43	39.69	40.6	17.57	17.8	0.49	nan	nan	nan	nan	nan	nan	-44.7856704770919
Contig101428	210	0.433333333333	140	0.45	70	0.4	18	43.33	51.43	38.57	40	34.79	38.57	15.18	18.81	nan	nan	nan	nan	nan	nan	nan	-99.9719252229216
Contig101447	297	0.417508417508	198	0.439393939394	99	0.373737373737	14	41.75	51.52	36.36	37.37	38.84	39.7	17.02	18.64	nan	nan	nan	nan	nan	nan	nan	-90.5466410758527
Contig10158	453	0.57174392936	302	0.506622516556	151	0.701986754967	39	57.17	51.66	49.67	70.2	36.86	41.16	17.74	20.48	0.42	nan	nan	nan	nan	nan	nan	-65.1547425759952
Contig101595	291	0.415807560137	194	0.381443298969	97	0.484536082474	18	41.58	41.24	35.05	48.45	40.25	41.21	17.93	18.27	nan	190	0.378947368421	86	0.418604651163	104	0.346153846154	-44.092913296555
Contig10160	198	0.449494949495	132	0.44696969697	66	0.454545454545	15	44.95	43.94	45.45	45.45	38.24	38.64	17.38	18.66	nan	nan	nan	nan	nan	nan	nan	-99.4539006820106
Contig101612	261	0.593869731801	174	0.603448275862	87	0.574712643678	30	59.39	62.07	58.62	57.47	39.93	40.44	22.53	22.49	nan	28	0.571428571429	nan	nan	28	0.571428571429	-29.1364238234052
Contig101625	288	0.451388888889	192	0.4375	96	0.479166666667	16	45.14	55.21	32.29	47.92	37.93	41.01	20.63	20.35	nan	nan	nan	nan	nan	nan	nan	-85.0341330988472
Contig101638	213	0.488262910798	142	0.514084507042	71	0.43661971831	20	48.83	60.56	42.25	43.66	35.23	36.94	15.77	16.52	nan	nan	nan	nan	nan	nan	nan	-78.3485779587193
Contig101655	240	0.55	160	0.43125	80	0.7875	32	55	50	36.25	78.75	31.99	35.22	14.91	15.88	nan	nan	nan	nan	nan	nan	nan	-56.914097781429
Contig101661	225	0.408888888889	150	0.466666666667	75	0.293333333333	17	40.89	58.67	34.67	29.33	33.5	37.56	14.51	16.05	nan	nan	nan	nan	nan	nan	nan	-111.711771457215
Contig101668	322	0.484472049689	215	0.502325581395	107	0.448598130841	18	48.6	59.26	41.12	44.86	40.89	42.23	18.17	19.61	0.48	nan	nan	nan	nan	nan	nan	-89.583861440417
Contig101673	255	0.607843137255	170	0.529411764706	85	0.764705882353	34	60.78	58.82	47.06	76.47	32.65	39.72	14.75	15.55	nan	nan	nan	nan	nan	nan	nan	-55.083139215701
Contig101691	623	0.491171749599	416	0.509615384615	207	0.454106280193	57	49.28	62.02	39.9	45.41	44.72	46.89	24.02	24.21	0.37	nan	nan	nan	nan	nan	nan	-44.7688928181811
Contig101710	301	0.514950166113	201	0.487562189055	100	0.57	24	51.67	56.44	41	57	41.27	42.78	21.71	22.06	nan	nan	nan	nan	nan	nan	nan	-94.9301168424334
Contig101718	216	0.50462962963	144	0.534722222222	72	0.444444444444	36	50.46	65.28	41.67	44.44	37.48	38	16.45	16.45	nan	164	0.378048780488	164	0.378048780488	nan	nan	-50.251443559639
Contig101737	327	0.553516819572	218	0.48623853211	109	0.688073394495	39	55.35	67.89	29.36	68.81	35.53	43.29	16.87	19.13	0.34	nan	nan	nan	nan	nan	nan	-81.2629213948918
Contig101739	309	0.556634304207	206	0.543689320388	103	0.582524271845	69	55.66	59.22	49.51	58.25	34.04	38.63	16.17	16.58	0.42	1268	0.502365930599	752	0.519946808511	516	0.476744186047	-12.7140871693921
Contig10175	222	0.490990990991	148	0.452702702703	74	0.567567567568	15	49.1	50	40.54	56.76	42.05	42.39	20.38	19.2	nan	nan	nan	nan	nan	nan	nan	-105.896048148462
Contig101777	252	0.440476190476	168	0.464285714286	84	0.392857142857	17	44.05	57.14	35.71	39.29	39.73	41.27	16.31	17.68	nan	nan	nan	nan	nan	nan	nan	-111.129808305081
Contig101805	288	0.461805555556	192	0.473958333333	96	0.4375	43	46.18	57.29	37.5	43.75	42.66	42.83	20.82	19.91	nan	nan	nan	nan	nan	nan	nan	-86.0076893565477
Contig10182	761	0.459921156373	508	0.456692913386	253	0.466403162055	69	46.11	48.03	43.31	46.64	48.18	49.56	22.16	23.42	0.29	nan	nan	nan	nan	nan	nan	-55.4425444870264
Contig101848	459	0.444444444444	306	0.392156862745	153	0.549019607843	19	44.44	46.41	32.03	54.9	42.82	43.28	19.41	18.59	0.41	nan	nan	nan	nan	nan	nan	-45.0494836917091
Contig101856	213	0.507042253521	142	0.492957746479	71	0.535211267606	26	50.7	47.89	50.7	53.52	36.27	37.35	20.33	20.39	nan	nan	nan	nan	nan	nan	nan	-88.3245230998424
Contig101866	261	0.421455938697	174	0.396551724138	87	0.471264367816	33	42.15	45.98	33.33	47.13	37.74	38.02	17.43	17.68	nan	nan	nan	nan	nan	nan	nan	-32.0132665046699
Contig101875	201	0.437810945274	134	0.507462686567	67	0.298507462687	20	43.78	53.73	47.76	29.85	34.79	37.08	15	18.43	nan	nan	nan	nan	nan	nan	nan	-83.4814837764701
Contig101876	206	0.422330097087	138	0.507246376812	68	0.25	24	42.65	59.42	42.03	25	37.35	44.74	16.36	18.49	nan	nan	nan	nan	nan	nan	nan	-79.6546728611385
Contig101901	276	0.405797101449	184	0.429347826087	92	0.358695652174	28	40.58	56.52	29.35	35.87	33.72	35.98	17.31	17.8	nan	90	0.244444444444	90	0.244444444444	nan	nan	-57.8330181846329
Contig101903	540	0.446296296296	360	0.463888888889	180	0.411111111111	31	44.63	46.11	46.67	41.11	46.2	49.96	22.89	24.14	0.36	nan	nan	nan	nan	nan	nan	-97.0079675640191
Contig101905	246	0.418699186992	164	0.439024390244	82	0.378048780488	113	41.87	45.12	42.68	37.8	34.92	37.68	18.45	20.73	nan	2362	0.417019475021	324	0.385802469136	2038	0.421982335623	9.11126303079139
Contig101907	336	0.41369047619	224	0.415178571429	112	0.410714285714	32	41.37	39.29	43.75	41.07	41.3	45.94	20.45	23.12	0.23	72	0.333333333333	nan	nan	72	0.333333333333	-40.4787715707296
Contig101909	249	0.473895582329	166	0.433734939759	83	0.55421686747	19	47.39	59.04	27.71	55.42	41.51	40.01	19.46	18.43	nan	nan	nan	nan	nan	nan	nan	-74.5688398208446
Contig101919	204	0.495098039216	136	0.514705882353	68	0.455882352941	23	49.51	54.41	48.53	45.59	34.57	41.15	18.84	21.34	nan	nan	nan	nan	nan	nan	nan	-74.8955567668917
Contig101921	375	0.402666666667	250	0.42	125	0.368	20	40.27	52.8	31.2	36.8	45.2	44.68	19.8	18.64	0.45	nan	nan	nan	nan	nan	nan	-56.4351004876045
Contig101951	213	0.530516431925	142	0.5	71	0.591549295775	18	53.05	61.97	38.03	59.15	35.05	36.73	15.23	15.58	nan	nan	nan	nan	nan	nan	nan	-91.3893012156623
Contig10196	271	0.494464944649	181	0.425414364641	90	0.633333333333	15	49.63	49.45	35.56	63.33	38.28	40.3	16.3	17.57	nan	nan	nan	nan	nan	nan	nan	-66.4275938370373
Contig101999	271	0.527675276753	181	0.508287292818	90	0.566666666667	16	52.96	62.64	38.89	56.67	40.55	43.27	20.39	20.13	nan	nan	nan	nan	nan	nan	nan	-86.8227047092172
Contig102007	367	0.621253405995	245	0.530612244898	122	0.803278688525	42	62.3	59.35	46.72	80.33	35.64	44.52	19.73	22.45	0.3	nan	nan	nan	nan	nan	nan	-46.4335607013079
Contig102028	720	0.475	480	0.452083333333	240	0.520833333333	42	47.5	57.92	32.5	52.08	47.87	48.01	22.64	22.2	0.37	932	0.452789699571	932	0.452789699571	nan	nan	-78.2539504921093
Contig102043	322	0.487577639752	215	0.451162790698	107	0.560747663551	17	48.91	69.44	20.56	56.07	39.49	45.07	16.65	19.04	0.52	nan	nan	nan	nan	nan	nan	-102.266297347215
Contig102051	291	0.491408934708	194	0.556701030928	97	0.360824742268	27	49.14	51.55	59.79	36.08	38.26	39.7	19.8	21.74	nan	nan	nan	nan	nan	nan	nan	-48.6711452816757
