loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig35741	539	0.384044526902	360	0.413888888889	179	0.324022346369	30	38.55	43.33	39.44	32.40	44.31	50.18	20.46	22.44	0.35
Contig12806	1116	0.468637992832	744	0.438172043011	372	0.529569892473	162	46.86	52.42	35.22	52.96	53.85	54.59	27.21	27.63	0.19
Contig18452	525	0.44380952381	350	0.397142857143	175	0.537142857143	206	44.38	48.57	30.86	53.71	45.55	48.21	21.87	22.74	0.34
Contig18455	515	0.427184466019	344	0.404069767442	171	0.473684210526	103	42.88	43.02	37.79	47.37	43.72	47.97	19.08	19.97	0.41
Contig12802	804	0.564676616915	536	0.486940298507	268	0.720149253731	332	56.47	56.72	40.67	72.01	36.27	43.03	18.31	21.10	0.40
Contig17550	395	0.544303797468	264	0.488636363636	131	0.656488549618	100	54.71	59.85	37.88	65.65	44.47	48.02	23.65	24.96	0.28
Contig50594	538	0.539033457249	359	0.476323119777	179	0.664804469274	53	54.00	48.89	46.37	66.48	45.09	48.89	20.02	22.87	0.36
Contig85009	548	0.386861313869	366	0.418032786885	182	0.324175824176	19	38.83	48.09	35.52	32.42	42.98	48.52	21.51	25.21	0.27
Contig10668	429	0.636363636364	286	0.548951048951	143	0.811188811189	38	63.64	64.34	45.45	81.12	34.12	42.53	16.35	18.36	0.42
Contig66787	357	0.450980392157	238	0.457983193277	119	0.436974789916	16	45.10	47.06	44.54	43.70	47.23	47.53	23.14	23.07	0.30
Contig10667	1803	0.552412645591	1202	0.472545757072	601	0.712146422629	254	55.24	55.91	38.60	71.21	46.92	54.14	24.05	27.53	0.19
Contig21554	996	0.385542168675	664	0.41265060241	332	0.331325301205	40	38.55	39.76	42.77	33.13	46.13	52.50	24.05	26.41	0.29
Contig10665	1593	0.349026993095	1062	0.376647834275	531	0.293785310734	49	34.90	44.82	30.51	29.38	44.37	53.60	22.45	26.82	0.25
Contig10662	570	0.40701754386	380	0.405263157895	190	0.410526315789	87	40.70	43.16	37.89	41.05	41.07	45.32	17.03	17.98	0.48
Contig10663	3468	0.418973471742	2312	0.399653979239	1156	0.457612456747	99	41.90	47.06	32.87	45.76	55.23	56.67	29.12	29.06	0.17
Contig29706	426	0.467136150235	284	0.531690140845	142	0.338028169014	41	46.71	58.45	47.89	33.80	47.53	49.86	22.81	25.84	0.28
Contig36900	2268	0.365079365079	1512	0.37037037037	756	0.354497354497	120	36.51	41.27	32.80	35.45	49.05	53.64	25.65	27.79	0.21
Contig11135	393	0.513994910941	262	0.484732824427	131	0.572519083969	352	51.40	51.91	45.04	57.25	48.67	48.60	26.05	25.49	0.24
Contig11136	516	0.443798449612	344	0.447674418605	172	0.436046511628	158	44.38	47.67	41.86	43.60	46.08	47.33	24.48	25.10	0.30
Contig11131	543	0.412523020258	362	0.441988950276	181	0.353591160221	87	41.25	49.17	39.23	35.36	44.27	44.98	23.08	21.70	0.36
Contig11130	1812	0.37417218543	1208	0.407284768212	604	0.307947019868	118	37.42	47.52	33.94	30.79	48.52	55.89	25.08	28.77	0.20
Contig11132	1163	0.371453138435	776	0.408505154639	387	0.297157622739	170	37.21	46.39	35.31	29.72	44.27	52.60	21.85	26.27	0.25
Contig70008	1914	0.33960292581	1276	0.373824451411	638	0.271159874608	18	33.96	38.87	35.89	27.12	42.75	53.46	23.88	26.30	0.24
Contig91318	321	0.542056074766	214	0.5	107	0.626168224299	13	54.21	56.07	43.93	62.62	43.90	50.60	21.68	23.44	0.29
Contig8009	335	0.638805970149	224	0.473214285714	111	0.972972972973	188	64.26	56.25	38.39	97.30	24.88	40.01	11.17	15.99	0.48
Contig8007	615	0.460162601626	410	0.436585365854	205	0.507317073171	109	46.02	52.68	34.63	50.73	47.94	48.95	21.62	23.17	0.35
Contig8002	1260	0.47619047619	840	0.44880952381	420	0.530952380952	94	47.62	51.19	38.57	53.10	52.42	53.29	26.27	26.77	0.24
Contig91310	367	0.604904632153	245	0.465306122449	122	0.885245901639	42	60.66	61.79	31.15	88.52	29.01	42.82	13.15	20.67	0.50
Contig28044	437	0.556064073227	292	0.496575342466	145	0.675862068966	45	55.86	59.59	39.73	67.59	41.71	46.68	20.49	22.33	0.38
Contig409	1430	0.329370629371	954	0.359538784067	476	0.268907563025	172	32.98	47.17	24.74	26.89	46.42	55.43	24.90	27.79	0.17
Contig96672	198	0.363636363636	132	0.378787878788	66	0.333333333333	61	36.36	31.82	43.94	33.33	35.82	37.95	14.17	14.13	nan
Contig57713	1023	0.481915933529	682	0.478005865103	341	0.489736070381	35	48.19	51.61	43.99	48.97	54.22	54.56	28.02	28.48	0.19
Contig400	498	0.604417670683	332	0.623493975904	166	0.566265060241	92	60.44	67.47	57.23	56.63	48.04	49.63	25.31	25.60	0.28
Contig403	1377	0.575889615105	918	0.43137254902	459	0.864923747277	19	57.59	50.98	35.29	86.49	34.27	51.46	15.01	24.96	0.27
Contig57717	1818	0.393839383938	1212	0.420792079208	606	0.339933993399	53	39.38	45.54	38.61	33.99	49.56	54.72	24.29	27.65	0.18
Contig87737	489	0.480572597137	326	0.484662576687	163	0.472392638037	34	48.06	55.21	41.72	47.24	47.41	47.80	22.55	23.56	0.32
Contig50020	453	0.384105960265	302	0.413907284768	151	0.324503311258	79	38.41	43.71	39.07	32.45	42.81	51.09	20.52	24.87	0.24
Contig37422	645	0.559689922481	430	0.525581395349	215	0.627906976744	45	55.97	52.56	52.56	62.79	47.40	49.01	23.33	24.87	0.29
Contig37421	368	0.429347826087	246	0.378048780488	122	0.532786885246	50	43.17	43.90	31.71	53.28	44.16	43.82	19.65	19.06	0.39
Contig56957	412	0.444174757282	275	0.48	137	0.372262773723	37	44.53	53.62	42.34	37.23	40.01	42.51	23.06	20.68	0.30
Contig59289	497	0.490945674044	332	0.515060240964	165	0.442424242424	79	49.29	60.24	42.77	44.24	46.60	48.16	23.05	24.31	0.29
Contig91479	248	0.552419354839	166	0.487951807229	82	0.682926829268	20	55.69	69.88	27.71	68.29	39.77	43.59	17.98	20.01	nan
Contig53152	402	0.465174129353	268	0.462686567164	134	0.470149253731	18	46.52	52.24	40.30	47.01	45.86	50.45	21.77	22.31	0.36
Contig30985	900	0.603333333333	600	0.485	300	0.84	421	60.33	59.00	38.00	84.00	32.02	43.38	16.27	20.70	0.38
Contig74622	273	0.300366300366	182	0.346153846154	91	0.208791208791	15	30.04	37.36	31.87	20.88	31.78	34.88	13.49	11.76	nan
Contig37428	1134	0.412698412698	756	0.453703703704	378	0.330687830688	41	41.27	56.61	34.13	33.07	44.76	44.69	23.63	24.24	0.34
Contig73961	276	0.655797101449	184	0.559782608696	92	0.847826086957	63	65.58	66.30	45.65	84.78	32.35	43.77	16.59	23.10	nan
Contig87549	429	0.587412587413	286	0.541958041958	143	0.678321678322	22	58.74	62.24	46.15	67.83	43.37	47.95	22.25	24.08	0.29
Contig15760	827	0.565900846433	552	0.460144927536	275	0.778181818182	222	56.73	53.26	38.77	77.82	40.38	53.08	19.97	26.32	0.23
Contig31110	423	0.413711583924	282	0.368794326241	141	0.503546099291	15	41.37	46.81	26.95	50.35	43.00	44.85	18.32	18.54	0.41
Contig31113	5787	0.34957663729	3858	0.390876101607	1929	0.266977708657	25	34.96	46.14	32.04	26.70	48.17	56.47	25.89	31.13	0.10
Contig87540	672	0.491071428571	448	0.450892857143	224	0.571428571429	21	49.11	46.88	43.30	57.14	50.84	51.32	24.69	25.72	0.27
Contig19937	1019	0.527968596663	680	0.457352941176	339	0.669616519174	87	52.90	53.24	38.24	66.96	49.19	53.62	23.86	26.74	0.26
Contig31114	1032	0.434108527132	688	0.484011627907	344	0.334302325581	66	43.41	48.26	48.55	33.43	50.52	54.27	27.18	29.61	0.16
Contig31441	864	0.386574074074	576	0.411458333333	288	0.336805555556	36	38.66	42.36	39.93	33.68	41.03	44.06	18.84	19.12	0.45
Contig41544	1252	0.400958466454	835	0.42754491018	417	0.347721822542	47	40.13	52.15	33.33	34.77	47.83	52.28	24.51	25.87	0.24
Contig69401	302	0.662251655629	202	0.529702970297	100	0.93	106	66.67	73.27	32.67	93.00	27.95	53.03	13.80	23.25	nan
Contig925	621	0.378421900161	414	0.398550724638	207	0.338164251208	48	37.84	38.65	41.06	33.82	47.78	52.55	23.29	26.67	0.26
Contig23839	927	0.36569579288	618	0.401294498382	309	0.294498381877	104	36.57	48.54	31.72	29.45	45.35	53.14	22.90	26.59	0.23
Contig17298	1104	0.538949275362	736	0.548913043478	368	0.51902173913	185	53.89	58.70	51.09	51.90	50.37	52.22	25.23	26.59	0.21
Contig35358	606	0.419141914191	404	0.470297029703	202	0.316831683168	35	41.91	51.49	42.57	31.68	43.63	47.98	21.77	24.90	0.34
Contig55524	312	0.435897435897	208	0.485576923077	104	0.336538461538	15	43.59	56.73	40.38	33.65	42.38	44.64	20.56	22.55	0.33
Contig23837	285	0.252631578947	190	0.226315789474	95	0.305263157895	40	25.26	23.16	22.11	30.53	30.12	35.68	10.59	13.33	nan
Contig17292	1116	0.504480286738	744	0.451612903226	372	0.610215053763	79	50.45	51.34	38.98	61.02	49.33	50.83	24.88	26.02	0.26
Contig17290	450	0.482222222222	300	0.43	150	0.586666666667	105	48.22	52.67	33.33	58.67	42.11	42.48	19.68	19.93	0.44
Contig17291	711	0.398030942335	474	0.424050632911	237	0.345991561181	112	39.80	50.21	34.60	34.60	46.05	49.98	22.63	25.59	0.24
Contig15838	1281	0.559718969555	854	0.510538641686	427	0.658079625293	69	55.97	57.14	44.96	65.81	50.62	54.12	25.09	27.78	0.20
Contig3151	278	0.435251798561	186	0.413978494624	92	0.478260869565	112	43.84	44.09	38.71	47.83	39.17	41.27	19.34	19.64	nan
Contig96099	294	0.598639455782	196	0.520408163265	98	0.755102040816	17	59.86	53.06	51.02	75.51	31.66	38.89	14.76	17.83	nan
Contig13834	360	0.688888888889	240	0.558333333333	120	0.95	83	68.89	69.17	42.50	95.00	27.67	45.87	13.96	22.66	0.28
Contig10745	279	0.523297491039	186	0.41935483871	93	0.731182795699	206	52.33	44.09	39.78	73.12	37.61	39.81	19.72	19.98	nan
Contig3150	2475	0.480404040404	1650	0.446060606061	825	0.549090909091	34	48.04	48.61	40.61	54.91	55.71	56.66	27.83	28.55	0.19
Contig15830	873	0.37686139748	582	0.431271477663	291	0.268041237113	129	37.69	49.48	36.77	26.80	42.36	53.04	21.53	27.35	0.22
Contig41023	210	0.471428571429	140	0.542857142857	70	0.328571428571	147	47.14	62.86	45.71	32.86	39.29	42.17	17.05	18.63	nan
Contig74491	489	0.415132924335	326	0.420245398773	163	0.40490797546	18	41.51	48.47	35.58	40.49	45.10	45.39	23.44	22.45	0.29
Contig41021	567	0.455026455026	378	0.462962962963	189	0.439153439153	23	45.50	49.74	42.86	43.92	48.36	52.54	25.80	27.99	0.21
Contig3153	204	0.490196078431	136	0.382352941176	68	0.705882352941	28	49.02	38.24	38.24	70.59	37.04	39.79	16.00	17.34	nan
Contig57908	372	0.413978494624	248	0.431451612903	124	0.379032258065	21	41.40	47.58	38.71	37.90	43.10	45.68	19.97	20.99	0.33
Contig74494	819	0.561660561661	546	0.437728937729	273	0.809523809524	23	56.17	57.14	30.40	80.95	36.73	48.14	17.84	25.99	0.26
Contig19329	441	0.517006802721	294	0.47619047619	147	0.598639455782	230	51.70	57.82	37.41	59.86	44.73	47.53	22.54	24.51	0.33
Contig46037	366	0.33606557377	244	0.323770491803	122	0.360655737705	36	33.61	40.16	24.59	36.07	37.82	39.30	16.22	16.81	0.39
Contig95658	276	0.597826086957	184	0.684782608696	92	0.423913043478	21	59.78	75.00	61.96	42.39	41.14	42.81	22.72	23.69	nan
Contig15442	1686	0.517793594306	1124	0.45462633452	562	0.644128113879	75	51.78	54.80	36.12	64.41	50.71	55.87	24.93	28.74	0.18
Contig19320	443	0.395033860045	296	0.398648648649	147	0.387755102041	21	39.68	37.84	41.89	38.78	37.39	47.24	18.56	22.14	0.36
Contig19324	342	0.605263157895	228	0.539473684211	114	0.736842105263	59	60.53	58.77	49.12	73.68	39.16	46.26	17.51	20.79	0.38
Contig46039	762	0.402887139108	508	0.405511811024	254	0.397637795276	158	40.29	48.43	32.68	39.76	44.44	45.69	20.72	21.73	0.40
Contig89813	461	0.459869848156	308	0.441558441558	153	0.496732026144	17	46.19	55.19	33.12	49.67	51.37	51.83	25.45	25.97	0.26
Contig6398	3009	0.423728813559	2006	0.445663010967	1003	0.379860418744	46	42.37	48.95	40.18	37.99	47.07	53.23	22.84	27.14	0.22
Contig6399	1086	0.402394106814	724	0.412983425414	362	0.381215469613	169	40.24	46.13	36.46	38.12	48.72	52.93	25.06	27.01	0.26
Contig14405	439	0.478359908884	293	0.470989761092	146	0.493150684932	89	47.95	57.14	36.99	49.32	44.00	43.47	21.13	19.60	0.39
Contig38794	1062	0.370998116761	708	0.392655367232	354	0.327683615819	32	37.10	44.07	34.46	32.77	45.81	53.68	23.24	27.73	0.22
Contig17489	747	0.527443105756	498	0.469879518072	249	0.642570281124	109	52.74	49.00	44.98	64.26	51.84	54.37	27.96	27.46	0.21
Contig38796	690	0.505797101449	460	0.445652173913	230	0.626086956522	31	50.58	49.13	40.00	62.61	46.80	49.72	22.76	24.51	0.24
Contig6390	492	0.447154471545	328	0.414634146341	164	0.512195121951	51	44.72	45.73	37.20	51.22	46.55	49.28	22.14	23.22	0.31
Contig50023	438	0.552511415525	292	0.537671232877	146	0.582191780822	13	55.25	61.64	45.89	58.22	44.71	45.44	22.80	23.51	0.37
Contig14408	608	0.546052631579	406	0.509852216749	202	0.618811881188	72	54.79	63.05	38.92	61.88	46.35	45.45	23.06	21.70	0.34
Contig6397	602	0.390365448505	402	0.400497512438	200	0.37	33	39.17	49.75	30.35	37.00	43.48	45.75	20.66	21.09	0.34
Contig17473	714	0.414565826331	476	0.413865546218	238	0.415966386555	52	41.46	51.68	31.09	41.60	44.97	47.84	21.43	22.34	0.36
Contig12110	1155	0.447619047619	770	0.442857142857	385	0.457142857143	330	44.76	48.83	39.74	45.71	51.60	52.63	27.09	26.91	0.26
Contig17471	567	0.336860670194	378	0.338624338624	189	0.333333333333	68	33.69	42.33	25.40	33.33	42.10	47.19	18.94	20.89	0.39
Contig12117	1868	0.582976445396	1246	0.479935794543	622	0.789389067524	61	58.36	59.39	36.60	78.94	40.02	52.92	20.34	26.89	0.21
Contig12115	783	0.515964240102	522	0.44061302682	261	0.666666666667	94	51.60	52.11	36.02	66.67	46.28	50.05	23.51	25.16	0.30
Contig89181	915	0.390163934426	610	0.440983606557	305	0.288524590164	14	39.02	47.54	40.66	28.85	44.76	52.69	22.27	26.38	0.23
Contig72549	816	0.410539215686	544	0.387867647059	272	0.455882352941	45	41.05	45.96	31.62	45.59	51.27	52.92	23.73	24.58	0.29
Contig12119	1983	0.475542107917	1322	0.456127080182	661	0.514372163389	61	47.55	51.13	40.09	51.44	56.69	56.33	28.66	28.66	0.18
Contig21885	1557	0.393705844573	1038	0.398843930636	519	0.383429672447	101	39.37	45.47	34.30	38.34	49.47	52.07	24.81	26.14	0.25
Contig46871	317	0.470031545741	212	0.481132075472	105	0.447619047619	164	47.30	50.94	45.28	44.76	43.73	45.19	21.50	21.74	0.36
Contig7471	531	0.596986817326	354	0.528248587571	177	0.734463276836	61	59.70	62.71	42.94	73.45	41.97	47.70	20.76	24.98	0.31
Contig2728	318	0.481132075472	212	0.424528301887	106	0.594339622642	93	48.11	56.60	28.30	59.43	42.07	46.93	20.40	22.54	0.31
Contig2725	300	0.55	200	0.57	100	0.51	315	55.00	62.00	52.00	51.00	43.37	44.71	21.84	22.68	nan
Contig2896	2424	0.454620462046	1616	0.433787128713	808	0.496287128713	63	45.46	46.41	40.35	49.63	56.07	57.45	29.56	29.72	0.15
Contig2727	2151	0.463505346351	1434	0.471408647141	717	0.44769874477	83	46.35	48.12	46.16	44.77	56.69	56.95	29.03	29.62	0.16
Contig2726	699	0.350500715308	466	0.396995708155	233	0.257510729614	75	35.05	35.19	44.21	25.75	39.45	50.28	20.63	26.37	0.23
Contig2721	1035	0.551690821256	690	0.504347826087	345	0.646376811594	219	55.17	55.36	45.51	64.64	46.59	50.42	25.64	26.27	0.22
Contig2892	1437	0.418232428671	958	0.432150313152	479	0.390396659708	29	41.82	45.72	40.71	39.04	51.83	54.44	26.77	28.57	0.20
Contig2891	1377	0.349310094408	918	0.392156862745	459	0.263616557734	59	34.93	50.33	28.10	26.36	41.90	51.20	21.47	23.64	0.28
Contig2890	237	0.438818565401	158	0.462025316456	79	0.392405063291	41	43.88	40.51	51.90	39.24	44.05	45.84	21.10	22.00	nan
Contig38962	234	0.405982905983	156	0.487179487179	78	0.24358974359	190	40.60	43.59	53.85	24.36	37.26	42.67	19.34	22.67	nan
Contig7551	1221	0.601965601966	814	0.554054054054	407	0.697788697789	85	60.20	59.95	50.86	69.78	45.01	52.46	24.04	27.05	0.26
Contig9710	1818	0.396589658966	1212	0.388613861386	606	0.412541254125	135	39.66	42.57	35.15	41.25	52.77	54.83	26.66	28.09	0.20
Contig7553	987	0.465045592705	658	0.386018237082	329	0.623100303951	143	46.50	46.50	30.70	62.31	48.11	50.83	24.01	26.19	0.29
Contig9712	921	0.547231270358	614	0.483713355049	307	0.674267100977	144	54.72	54.72	42.02	67.43	48.04	51.65	23.51	24.98	0.28
Contig36794	251	0.458167330677	168	0.517857142857	83	0.33734939759	19	46.18	54.76	48.81	33.73	42.38	43.15	20.09	23.88	nan
Contig7554	519	0.678227360308	346	0.578034682081	173	0.878612716763	24	67.82	61.85	53.76	87.86	33.57	46.05	17.76	26.91	0.25
Contig9717	1377	0.506172839506	918	0.478213507625	459	0.562091503268	61	50.62	52.94	42.70	56.21	54.43	54.93	28.52	28.37	0.19
Contig7556	573	0.656195462478	382	0.552356020942	191	0.86387434555	38	65.62	63.87	46.60	86.39	33.53	44.74	18.72	23.74	0.27
Contig9841	870	0.468965517241	580	0.468965517241	290	0.468965517241	232	46.90	55.86	37.93	46.90	48.77	50.04	23.46	24.71	0.29
Contig48393	777	0.522522522523	518	0.494208494208	259	0.579150579151	42	52.25	54.05	44.79	57.92	48.69	50.26	25.43	25.24	0.27
Contig9843	573	0.633507853403	382	0.531413612565	191	0.837696335079	80	63.35	65.45	40.84	83.77	34.45	46.39	16.03	24.17	0.30
Contig9842	990	0.417171717172	660	0.409090909091	330	0.433333333333	280	41.72	54.55	27.27	43.33	50.44	52.80	24.35	25.82	0.25
Contig6178	567	0.582010582011	378	0.515873015873	189	0.714285714286	108	58.20	51.85	51.32	71.43	43.67	49.12	22.22	24.92	0.27
Contig6179	441	0.478458049887	294	0.425170068027	147	0.585034013605	55	47.85	44.22	40.82	58.50	43.71	46.13	17.27	20.07	0.38
Contig9847	1506	0.456839309429	1004	0.457171314741	502	0.456175298805	331	45.68	55.18	36.25	45.62	55.04	55.27	28.10	28.28	0.21
Contig9849	467	0.400428265525	312	0.426282051282	155	0.348387096774	73	40.22	42.95	42.31	34.84	42.82	45.14	18.36	21.40	0.35
Contig9848	1836	0.378540305011	1224	0.404411764706	612	0.326797385621	109	37.85	45.92	34.97	32.68	50.73	55.28	25.79	29.16	0.15
Contig3417	705	0.415602836879	470	0.395744680851	235	0.455319148936	128	41.56	47.66	31.49	45.53	49.14	49.93	23.45	24.28	0.29
Contig3410	1362	0.444199706314	908	0.468061674009	454	0.396475770925	198	44.42	51.98	41.63	39.65	52.48	53.80	26.37	26.80	0.22
Contig6171	804	0.548507462687	536	0.498134328358	268	0.649253731343	285	54.85	52.24	47.39	64.93	46.74	51.80	23.65	26.35	0.26
Contig6172	1091	0.529789184235	728	0.473901098901	363	0.641873278237	53	53.08	53.85	40.93	64.19	49.58	52.18	26.21	26.69	0.21
Contig3413	486	0.518518518519	324	0.493827160494	162	0.567901234568	99	51.85	50.00	48.77	56.79	48.05	49.01	24.11	25.40	0.33
Contig86148	245	0.624489795918	164	0.560975609756	81	0.753086419753	14	62.96	57.32	54.88	75.31	35.97	40.85	19.17	23.80	nan
Contig36469	441	0.603174603175	294	0.561224489796	147	0.687074829932	37	60.32	61.22	51.02	68.71	44.57	51.48	23.03	27.54	0.21
Contig72765	215	0.688372093023	144	0.638888888889	71	0.788732394366	34	69.48	62.50	65.28	78.87	34.02	39.49	15.88	19.91	nan
Contig48870	656	0.538109756098	438	0.541095890411	218	0.532110091743	66	53.98	57.53	50.68	53.21	46.32	45.69	23.57	23.60	0.32
Contig68818	393	0.549618320611	262	0.515267175573	131	0.618320610687	36	54.96	50.38	52.67	61.83	41.29	41.72	18.61	20.90	0.40
Contig17803	384	0.513020833333	256	0.48046875	128	0.578125	189	51.30	62.50	33.59	57.81	42.39	44.23	23.06	22.00	0.35
Contig36460	468	0.512820512821	312	0.5	156	0.538461538462	24	51.28	60.26	39.74	53.85	47.27	47.50	25.26	24.19	0.29
Contig2682	366	0.573770491803	244	0.512295081967	122	0.696721311475	133	57.38	59.02	43.44	69.67	45.59	48.21	21.76	25.60	0.27
Contig18456	1695	0.373451327434	1130	0.401769911504	565	0.316814159292	39	37.35	38.76	41.59	31.68	46.79	54.10	23.86	28.35	0.19
Contig72099	1105	0.326696832579	737	0.377204884668	368	0.225543478261	13	32.70	42.82	32.61	22.55	41.09	51.40	20.13	26.03	0.28
Contig48557	1488	0.456989247312	992	0.442540322581	496	0.485887096774	212	45.70	51.01	37.50	48.59	53.04	54.27	26.32	27.65	0.21
Contig2097	240	0.445833333333	160	0.46875	80	0.4	26	44.58	48.75	45.00	40.00	38.96	40.70	19.52	18.62	nan
Contig2096	441	0.526077097506	294	0.455782312925	147	0.666666666667	41	52.61	49.66	41.50	66.67	45.41	48.42	23.96	24.38	0.32
Contig18027	774	0.564599483204	516	0.449612403101	258	0.794573643411	116	56.46	48.45	41.47	79.46	39.48	50.22	19.43	25.24	0.28
Contig2093	1854	0.531283710895	1236	0.481391585761	618	0.631067961165	114	53.13	56.15	40.13	63.11	51.69	54.90	26.71	29.01	0.17
Contig2092	858	0.516317016317	572	0.51048951049	286	0.527972027972	78	51.63	57.34	44.76	52.80	51.99	51.98	25.83	25.51	0.25
Contig2091	513	0.401559454191	342	0.421052631579	171	0.362573099415	34	40.16	52.63	31.58	36.26	47.24	49.03	21.43	22.38	0.38
Contig2090	327	0.483180428135	218	0.477064220183	109	0.495412844037	24	48.32	51.38	44.04	49.54	37.71	38.51	19.94	20.81	0.39
Contig48394	249	0.273092369478	166	0.28313253012	83	0.253012048193	98	27.31	31.33	25.30	25.30	36.49	39.18	15.73	15.48	nan
Contig66410	211	0.497630331754	141	0.510638297872	70	0.471428571429	17	50.00	53.52	48.57	47.14	39.29	40.08	17.10	16.69	nan
Contig2099	203	0.625615763547	136	0.639705882353	67	0.597014925373	120	63.18	75.00	52.94	59.70	27.37	36.95	14.56	18.70	nan
Contig20286	534	0.335205992509	356	0.370786516854	178	0.26404494382	31	33.52	39.33	34.83	26.40	39.80	50.50	18.83	24.86	0.26
Contig20285	339	0.575221238938	226	0.544247787611	113	0.637168141593	25	57.52	69.03	39.82	63.72	41.68	42.89	21.92	23.00	0.35
Contig6485	1038	0.544315992293	692	0.442196531792	346	0.748554913295	35	54.43	54.05	34.39	74.86	43.41	53.73	21.57	28.25	0.19
Contig18951	896	0.485491071429	598	0.376254180602	298	0.704697986577	363	48.66	50.84	24.41	70.47	42.86	46.11	21.33	21.77	0.34
Contig20281	2159	0.459935155164	1440	0.423611111111	719	0.532684283727	29	46.04	52.78	31.94	53.27	56.77	57.29	29.94	29.54	0.13
Contig20280	762	0.612860892388	508	0.55905511811	254	0.720472440945	58	61.29	64.17	47.64	72.05	45.11	51.56	24.19	26.68	0.23
Contig27062	2811	0.448594806119	1874	0.418890074707	937	0.508004268943	102	44.86	48.24	35.54	50.80	56.58	57.13	28.54	29.03	0.17
Contig27060	929	0.45963401507	620	0.453225806452	309	0.472491909385	53	46.06	47.74	42.90	47.25	52.19	54.50	27.35	28.27	0.17
Contig15416	297	0.511784511785	198	0.454545454545	99	0.626262626263	85	51.18	53.54	37.37	62.63	42.94	44.83	22.53	22.64	nan
Contig40887	414	0.606280193237	276	0.532608695652	138	0.753623188406	23	60.63	63.04	43.48	75.36	39.04	47.53	19.24	23.65	0.31
