loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig8000	693	0.471861471861	462	0.45670995671	231	0.502164502165	69	47.19	51.52	39.83	50.22	48.95	48.98	24.51	24.49	0.30
Contig8001	318	0.421383647799	212	0.429245283019	106	0.405660377358	52	42.14	47.17	38.68	40.57	40.86	40.26	18.93	17.92	0.44
Contig401	363	0.363636363636	242	0.371900826446	121	0.347107438017	110	36.36	44.63	29.75	34.71	36.74	40.96	18.48	22.98	0.21
Contig403	219	0.351598173516	146	0.335616438356	73	0.383561643836	51	35.16	39.73	27.40	38.36	34.72	38.13	13.09	13.00	nan
Contig405	1218	0.447454844007	812	0.458128078818	406	0.426108374384	45	44.75	48.03	43.60	42.61	53.40	54.66	27.48	28.15	0.20
Contig404	252	0.277777777778	168	0.333333333333	84	0.166666666667	32	27.78	32.14	34.52	16.67	31.48	47.05	13.65	21.17	nan
Contig407	399	0.350877192982	266	0.37969924812	133	0.293233082707	51	35.09	44.36	31.58	29.32	38.40	45.61	19.79	24.37	0.24
Contig406	2061	0.516254245512	1374	0.480349344978	687	0.588064046579	29	51.63	54.15	41.92	58.81	53.06	54.50	25.79	27.32	0.23
Contig21556	2280	0.295175438596	1520	0.334868421053	760	0.215789473684	19	29.52	40.00	26.97	21.58	38.96	52.31	19.60	25.74	0.26
Contig26824	1761	0.378194207836	1174	0.404599659284	587	0.32538330494	20	37.82	45.32	35.60	32.54	48.42	54.08	26.93	28.25	0.17
Contig13837	2469	0.424058323208	1646	0.438639125152	823	0.39489671932	65	42.41	49.57	38.15	39.49	50.78	53.65	25.59	26.61	0.25
Contig19937	2934	0.409679618269	1956	0.435582822086	978	0.357873210634	44	40.97	51.23	35.89	35.79	52.38	56.06	27.22	28.67	0.18
Contig24282	522	0.522988505747	348	0.48275862069	174	0.603448275862	9	52.30	56.32	40.23	60.34	43.55	45.93	19.82	22.41	0.30
Contig24280	639	0.377151799687	426	0.399061032864	213	0.333333333333	84	37.72	47.42	32.39	33.33	44.32	49.37	20.76	23.12	0.30
Contig24287	4983	0.448524984949	3322	0.468994581577	1661	0.407585791692	19	44.85	49.31	44.49	40.76	52.51	55.24	28.88	29.73	0.14
Contig23838	381	0.38845144357	254	0.374015748031	127	0.417322834646	73	38.85	42.52	32.28	41.73	42.42	44.95	18.81	21.16	0.32
Contig17298	228	0.491228070175	152	0.513157894737	76	0.447368421053	11	49.12	52.63	50.00	44.74	40.96	41.46	18.82	19.54	nan
Contig17299	210	0.361904761905	140	0.357142857143	70	0.371428571429	14	36.19	45.71	25.71	37.14	36.13	37.12	15.35	14.44	nan
Contig17296	282	0.333333333333	188	0.393617021277	94	0.212765957447	8	33.33	40.43	38.30	21.28	33.88	40.49	15.70	22.33	nan
Contig23837	368	0.350543478261	246	0.361788617886	122	0.327868852459	11	35.25	38.21	34.15	32.79	41.90	43.77	21.62	21.68	0.40
Contig17295	618	0.53074433657	412	0.473300970874	206	0.645631067961	11	53.07	56.80	37.86	64.56	49.92	53.70	25.01	26.84	0.26
Contig23830	501	0.333333333333	334	0.359281437126	167	0.281437125749	10	33.33	34.73	37.13	28.14	39.61	48.28	18.36	22.36	0.33
Contig17291	657	0.514459665145	438	0.445205479452	219	0.65296803653	9	51.45	47.95	41.10	65.30	47.17	48.59	22.35	23.09	0.30
Contig6009	2346	0.420289855072	1564	0.402173913043	782	0.45652173913	24	42.03	43.61	36.83	45.65	54.82	55.30	28.34	28.06	0.16
Contig3153	1494	0.338018741633	996	0.374497991968	498	0.265060240964	28	33.80	40.56	34.34	26.51	44.98	54.18	23.42	27.39	0.19
Contig15837	594	0.271043771044	396	0.275252525253	198	0.262626262626	12	27.10	30.30	24.75	26.26	37.51	45.93	16.70	18.90	0.42
Contig19328	1386	0.396825396825	924	0.411255411255	462	0.367965367965	42	39.68	46.75	35.50	36.80	51.88	54.78	25.99	27.14	0.21
Contig19320	2151	0.445374244537	1434	0.402370990237	717	0.531380753138	31	44.54	51.60	28.87	53.14	55.18	55.72	28.58	28.70	0.17
Contig3155	306	0.277777777778	204	0.299019607843	102	0.235294117647	78	27.78	33.33	26.47	23.53	36.10	42.09	20.13	20.81	0.26
Contig19323	660	0.393939393939	440	0.368181818182	220	0.445454545455	8	39.39	44.09	29.55	44.55	48.50	49.36	22.71	23.44	0.32
Contig19324	444	0.54954954955	296	0.550675675676	148	0.547297297297	12	54.95	55.41	54.73	54.73	41.53	41.95	20.42	21.14	0.38
Contig6398	1731	0.445407279029	1154	0.42547660312	577	0.485268630849	33	44.54	47.14	37.95	48.53	53.60	54.67	28.28	28.64	0.19
Contig14405	597	0.505862646566	398	0.472361809045	199	0.572864321608	11	50.59	52.76	41.71	57.29	50.00	49.68	23.84	23.08	0.31
Contig10445	255	0.419607843137	170	0.435294117647	85	0.388235294118	6	41.96	51.76	35.29	38.82	40.87	42.04	17.19	18.97	nan
Contig6390	336	0.532738095238	224	0.5625	112	0.473214285714	29	53.27	57.14	55.36	47.32	44.18	43.88	23.68	23.62	0.33
Contig6391	2724	0.431350954479	1816	0.424559471366	908	0.444933920705	33	43.14	47.47	37.44	44.49	54.71	54.88	28.15	28.46	0.18
Contig6392	2592	0.478780864198	1728	0.462384259259	864	0.511574074074	67	47.88	55.79	36.69	51.16	55.11	54.38	28.73	28.60	0.18
Contig6393	483	0.374741200828	322	0.38198757764	161	0.360248447205	36	37.47	39.75	36.65	36.02	45.13	46.89	23.00	22.55	0.33
Contig6395	1290	0.51007751938	860	0.476744186047	430	0.576744186047	25	51.01	52.79	42.56	57.67	54.05	55.01	27.55	28.29	0.20
Contig6396	3750	0.470666666667	2500	0.456	1250	0.5	23	47.07	50.00	41.20	50.00	54.41	55.22	26.38	27.36	0.21
Contig6397	273	0.384615384615	182	0.428571428571	91	0.296703296703	71	38.46	49.45	36.26	29.67	35.97	44.80	16.24	21.76	nan
Contig9632	274	0.244525547445	183	0.306010928962	91	0.120879120879	7	24.54	32.61	28.57	12.09	31.36	42.28	14.42	16.54	nan
Contig21888	1644	0.566301703163	1096	0.472627737226	548	0.753649635036	14	56.63	54.38	40.15	75.36	44.76	54.69	21.48	27.99	0.18
Contig928	1557	0.326910725755	1038	0.367052023121	519	0.246628131021	39	32.69	40.66	32.76	24.66	42.03	52.96	19.65	26.02	0.30
Contig9633	1431	0.490566037736	954	0.479035639413	477	0.513626834382	11	49.06	52.41	43.40	51.36	54.18	54.07	26.91	27.02	0.21
Contig17478	3243	0.359543632439	2162	0.348751156337	1081	0.381128584644	71	35.95	38.30	31.45	38.11	50.41	54.24	27.91	28.05	0.18
Contig17479	342	0.423976608187	228	0.434210526316	114	0.40350877193	34	42.40	42.11	44.74	40.35	43.63	45.86	19.16	19.78	0.38
Contig9630	2520	0.39126984127	1680	0.417261904762	840	0.339285714286	41	39.13	49.88	33.57	33.93	48.46	54.48	26.84	28.57	0.19
Contig21885	936	0.418803418803	624	0.413461538462	312	0.429487179487	71	41.88	46.15	36.54	42.95	51.15	50.93	26.13	25.33	0.24
Contig2729	324	0.364197530864	216	0.375	108	0.342592592593	12	36.42	40.74	34.26	34.26	39.22	42.95	16.69	19.05	nan
Contig2728	2379	0.372425388819	1586	0.385245901639	793	0.346784363178	39	37.24	45.15	31.90	34.68	49.47	54.80	25.82	27.90	0.19
Contig2899	471	0.579617834395	314	0.624203821656	157	0.490445859873	14	57.96	80.25	44.59	49.04	47.79	46.11	23.57	24.59	0.32
Contig2898	1128	0.360815602837	752	0.400265957447	376	0.281914893617	39	36.08	43.35	36.70	28.19	43.01	51.59	21.11	26.34	0.24
Contig2725	2466	0.360908353609	1644	0.388077858881	822	0.306569343066	46	36.09	42.82	34.79	30.66	48.77	55.98	24.84	28.02	0.20
Contig2724	825	0.426666666667	550	0.505454545455	275	0.269090909091	87	42.67	52.00	49.09	26.91	39.90	47.48	20.13	22.24	0.40
Contig2895	1245	0.322088353414	830	0.355421686747	415	0.255421686747	56	32.21	36.39	34.70	25.54	43.38	55.86	21.66	28.18	0.20
Contig2726	2079	0.399711399711	1386	0.438672438672	693	0.321789321789	55	39.97	50.36	37.37	32.18	49.16	55.06	25.61	28.93	0.18
Contig2893	3069	0.497230368198	2046	0.473607038123	1023	0.544477028348	40	49.72	51.81	42.91	54.45	56.07	56.19	27.66	28.15	0.18
Contig2720	213	0.422535211268	142	0.43661971831	71	0.394366197183	116	42.25	52.11	35.21	39.44	37.69	38.81	14.46	15.40	nan
Contig2723	612	0.330065359477	408	0.370098039216	204	0.25	73	33.01	43.14	30.88	25.00	38.79	47.45	17.43	23.14	0.31
Contig7559	960	0.310416666667	640	0.3609375	320	0.209375	48	31.04	42.81	29.38	20.94	38.87	52.75	18.22	25.61	0.28
Contig9711	375	0.330666666667	250	0.352	125	0.288	21	33.07	39.20	31.20	28.80	37.35	43.60	18.42	22.61	0.33
Contig7550	447	0.505592841163	298	0.560402684564	149	0.395973154362	46	50.56	60.40	51.68	39.60	46.51	49.62	24.63	26.12	0.28
Contig7553	2031	0.388478581979	1354	0.423929098966	677	0.317577548006	39	38.85	48.15	36.63	31.76	47.87	54.60	24.56	28.01	0.21
Contig7552	2466	0.371451743715	1644	0.425790754258	822	0.262773722628	35	37.15	50.97	34.18	26.28	46.44	55.00	24.69	28.56	0.18
Contig7555	1113	0.506738544474	742	0.450134770889	371	0.619946091644	28	50.67	49.33	40.70	61.99	50.21	52.80	24.50	27.51	0.22
Contig7554	1128	0.410460992908	752	0.398936170213	376	0.433510638298	56	41.05	41.76	38.03	43.35	54.51	55.82	29.01	29.02	0.16
Contig7557	1422	0.376230661041	948	0.376582278481	474	0.37552742616	37	37.62	41.14	34.18	37.55	50.20	53.77	24.75	26.80	0.26
Contig7556	303	0.300330033003	202	0.341584158416	101	0.217821782178	12	30.03	36.63	31.68	21.78	33.71	39.45	18.51	15.40	0.36
Contig9845	2631	0.349676928924	1754	0.391676168757	877	0.265678449259	40	34.97	48.00	30.33	26.57	45.11	54.52	24.07	28.95	0.16
Contig6179	1182	0.485617597293	788	0.450507614213	394	0.555837563452	16	48.56	46.95	43.15	55.58	48.75	49.36	23.12	23.40	0.37
Contig3414	3735	0.487014725569	2490	0.458634538153	1245	0.543775100402	33	48.70	48.19	43.53	54.38	54.53	55.60	26.98	27.85	0.19
Contig6176	801	0.319600499376	534	0.374531835206	267	0.209737827715	52	31.96	43.82	31.09	20.97	36.91	51.12	17.59	24.41	0.26
Contig3411	774	0.427648578811	516	0.459302325581	258	0.364341085271	31	42.76	49.61	42.25	36.43	45.31	49.41	22.37	25.11	0.28
Contig3412	2139	0.541374474053	1426	0.508415147265	713	0.60729312763	26	54.14	58.77	42.92	60.73	52.34	54.20	25.61	27.35	0.18
Contig3413	891	0.426487093154	594	0.439393939394	297	0.400673400673	66	42.65	49.83	38.05	40.07	47.13	49.60	22.31	24.08	0.31
Contig19309	567	0.324514991182	378	0.375661375661	189	0.222222222222	41	32.45	43.92	31.22	22.22	36.40	46.99	16.62	22.28	0.30
Contig2097	1185	0.362869198312	790	0.420253164557	395	0.248101265823	75	36.29	46.84	37.22	24.81	40.58	49.57	21.03	27.74	0.19
Contig22610	3351	0.407341092211	2234	0.431065353626	1117	0.359892569382	26	40.73	42.79	43.42	35.99	50.21	54.23	28.38	29.31	0.16
Contig2093	2148	0.540037243948	1432	0.463687150838	716	0.692737430168	22	54.00	52.93	39.80	69.27	47.37	53.78	23.13	27.19	0.20
Contig2092	1725	0.489855072464	1150	0.470434782609	575	0.528695652174	24	48.99	48.70	45.39	52.87	53.87	56.39	28.07	28.71	0.16
Contig2091	768	0.326822916667	512	0.38671875	256	0.20703125	69	32.68	41.41	35.94	20.70	39.37	53.15	18.41	25.56	0.24
Contig2090	1902	0.470031545741	1268	0.503154574132	634	0.403785488959	42	47.00	50.47	50.16	40.38	50.90	52.95	26.02	27.11	0.21
Contig17103	585	0.483760683761	390	0.5	195	0.451282051282	45	48.38	62.56	37.44	45.13	44.15	43.25	21.80	21.32	0.40
Contig2681	984	0.461382113821	656	0.504573170732	328	0.375	76	46.14	57.32	43.60	37.50	50.69	54.26	26.97	28.35	0.19
Contig2098	504	0.369047619048	336	0.377976190476	168	0.35119047619	33	36.90	38.10	37.50	35.12	45.18	50.27	21.69	24.17	0.31
Contig20284	249	0.357429718876	166	0.433734939759	83	0.204819277108	9	35.74	42.17	44.58	20.48	32.90	44.19	17.75	21.50	nan
Contig10740	1500	0.430666666667	1000	0.383	500	0.526	36	43.07	44.40	32.20	52.60	53.27	52.55	27.33	26.84	0.21
Contig27064	1407	0.46552949538	938	0.430703624733	469	0.535181236674	17	46.55	50.32	35.82	53.52	53.89	54.45	26.99	27.50	0.22
Contig20288	4065	0.419434194342	2710	0.456826568266	1355	0.344649446494	27	41.94	55.50	35.87	34.46	49.54	51.57	26.10	28.44	0.16
Contig18287	882	0.572562358277	588	0.496598639456	294	0.724489795918	13	57.26	53.06	46.26	72.45	42.95	50.61	21.52	25.09	0.28
Contig26629	201	0.373134328358	134	0.410447761194	67	0.298507462687	15	37.31	35.82	46.27	29.85	35.62	43.40	18.93	19.16	nan
Contig14929	303	0.50495049505	202	0.549504950495	101	0.415841584158	18	50.50	61.39	48.51	41.58	41.39	43.86	22.26	21.40	0.34
Contig26623	303	0.448844884488	202	0.435643564356	101	0.475247524752	31	44.88	44.55	42.57	47.52	44.08	45.15	19.58	20.93	0.36
Contig13253	3630	0.384573002755	2420	0.4	1210	0.353719008264	24	38.46	47.02	32.98	35.37	50.28	56.31	27.37	29.41	0.15
Contig13250	207	0.260869565217	138	0.304347826087	69	0.173913043478	15	26.09	28.99	31.88	17.39	33.20	36.28	14.00	13.81	nan
Contig22539	231	0.454545454545	154	0.480519480519	77	0.402597402597	16	45.45	45.45	50.65	40.26	45.28	46.01	21.24	21.60	nan
Contig15295	2454	0.495925020375	1636	0.484107579462	818	0.5195599022	18	49.59	56.36	40.46	51.96	55.02	54.49	28.27	28.44	0.18
Contig22536	1077	0.46982358403	718	0.451253481894	359	0.506963788301	15	46.98	47.35	42.90	50.70	53.26	53.47	27.22	27.35	0.21
Contig18283	1926	0.473001038422	1284	0.478971962617	642	0.461059190031	14	47.30	55.61	40.19	46.11	54.92	55.18	28.37	28.56	0.19
Contig18217	708	0.566384180791	472	0.552966101695	236	0.593220338983	16	56.64	61.86	48.73	59.32	46.03	46.05	24.22	25.53	0.25
Contig18215	1380	0.473188405797	920	0.459782608696	460	0.5	23	47.32	60.00	31.96	50.00	48.33	50.55	23.32	24.22	0.28
Contig18214	2085	0.306954436451	1390	0.35035971223	695	0.220143884892	41	30.70	40.00	30.07	22.01	40.79	55.27	20.63	27.31	0.19
Contig18212	1107	0.420054200542	738	0.429539295393	369	0.40108401084	10	42.01	45.53	40.38	40.11	50.97	53.21	26.01	26.93	0.23
Contig18211	4092	0.41715542522	2728	0.419721407625	1364	0.412023460411	29	41.72	45.67	38.27	41.20	54.63	57.38	28.99	29.50	0.18
Contig20755	1011	0.390702274975	674	0.410979228487	337	0.350148367953	85	39.07	49.55	32.64	35.01	47.13	51.30	22.35	24.24	0.29
Contig13579	1881	0.32110579479	1254	0.365231259968	627	0.232854864434	17	32.11	40.35	32.70	23.29	41.88	53.28	20.99	27.25	0.19
Contig27398	207	0.599033816425	138	0.572463768116	69	0.652173913043	40	59.90	62.32	52.17	65.22	36.24	36.99	19.41	20.97	nan
Contig15723	613	0.399673735726	409	0.457212713936	204	0.28431372549	13	40.03	49.76	41.67	28.43	43.67	50.21	22.99	25.33	0.25
Contig28567	1599	0.444652908068	1066	0.419324577861	533	0.49530956848	26	44.47	49.34	34.52	49.53	52.59	53.23	28.54	28.46	0.18
Contig28564	3153	0.408499841421	2102	0.436251189343	1051	0.352997145576	17	40.85	46.72	40.53	35.30	52.27	57.13	28.16	30.13	0.13
Contig27397	453	0.384105960265	302	0.390728476821	151	0.370860927152	12	38.41	42.38	35.76	37.09	46.22	49.57	22.94	24.15	0.27
Contig27390	1692	0.474586288416	1128	0.462765957447	564	0.498226950355	15	47.46	48.40	44.15	49.82	55.52	55.50	28.30	28.70	0.16
Contig27391	1827	0.47728516694	1218	0.452380952381	609	0.527093596059	79	47.73	50.25	40.23	52.71	54.69	56.33	28.45	28.91	0.21
Contig27393	2697	0.445680385614	1798	0.473859844271	899	0.389321468298	21	44.57	48.61	46.16	38.93	50.90	55.38	28.87	29.47	0.14
Contig5153	1923	0.381695267811	1282	0.411076443058	641	0.322932917317	47	38.17	48.83	33.39	32.29	48.10	53.09	26.45	27.86	0.19
Contig5151	384	0.346354166667	256	0.3515625	128	0.3359375	42	34.64	42.97	27.34	33.59	40.31	43.33	17.81	18.93	0.33
Contig5150	1134	0.546737213404	756	0.44708994709	378	0.746031746032	56	54.67	53.97	35.45	74.60	42.82	52.36	20.21	26.11	0.25
Contig5156	837	0.31421744325	558	0.310035842294	279	0.322580645161	18	31.42	32.97	29.03	32.26	45.39	52.99	22.71	26.26	0.21
Contig22287	1527	0.378519973805	1018	0.396856581532	509	0.34184675835	35	37.85	46.56	32.81	34.18	50.24	54.70	27.37	29.11	0.15
Contig5159	1602	0.488764044944	1068	0.468164794007	534	0.529962546816	48	48.88	55.62	38.01	53.00	54.84	55.01	27.99	28.07	0.21
Contig5158	222	0.391891891892	148	0.385135135135	74	0.405405405405	46	39.19	44.59	32.43	40.54	41.05	40.41	18.95	20.16	nan
Contig984	660	0.418181818182	440	0.463636363636	220	0.327272727273	145	41.82	49.55	43.18	32.73	45.72	49.35	24.33	26.27	0.24
Contig985	1200	0.5375	800	0.6025	400	0.4075	50	53.75	66.25	54.25	40.75	53.27	53.94	28.12	27.89	0.21
Contig986	3480	0.464942528736	2320	0.478448275862	1160	0.437931034483	32	46.49	51.12	44.57	43.79	55.24	56.62	29.46	29.10	0.16
Contig987	1050	0.395238095238	700	0.401428571429	350	0.382857142857	66	39.52	42.57	37.71	38.29	48.83	51.66	26.46	26.46	0.25
Contig981	564	0.375886524823	376	0.393617021277	188	0.340425531915	16	37.59	45.74	32.98	34.04	42.50	47.12	23.92	24.94	0.29
Contig983	471	0.371549893843	314	0.442675159236	157	0.229299363057	61	37.15	52.23	36.31	22.93	38.74	45.80	17.09	24.49	0.29
Contig16917	1371	0.493800145879	914	0.474835886214	457	0.531728665208	36	49.38	53.61	41.36	53.17	52.69	53.22	27.28	27.25	0.22
Contig4824	1320	0.407575757576	880	0.442045454545	440	0.338636363636	31	40.76	47.95	40.45	33.86	50.48	55.34	26.00	28.73	0.18
Contig4826	3009	0.3246925889	2006	0.353938185444	1003	0.266201395813	30	32.47	40.68	30.11	26.62	45.50	55.04	24.93	29.10	0.17
Contig4827	777	0.552123552124	518	0.544401544402	259	0.567567567568	57	55.21	64.48	44.40	56.76	49.15	50.28	25.74	26.63	0.32
Contig4823	3759	0.364192604416	2506	0.396249002394	1253	0.30007980846	21	36.42	49.16	30.09	30.01	48.33	54.40	26.15	28.56	0.15
Contig8398	342	0.380116959064	228	0.416666666667	114	0.30701754386	87	38.01	48.25	35.09	30.70	42.82	44.39	18.05	19.84	0.44
Contig27546	276	0.597826086957	184	0.576086956522	92	0.641304347826	6	59.78	61.96	53.26	64.13	35.03	36.87	15.53	16.99	nan
Contig8397	1182	0.59475465313	788	0.564720812183	394	0.654822335025	36	59.48	59.39	53.55	65.48	51.39	55.32	25.88	29.36	0.15
Contig8394	705	0.382978723404	470	0.38085106383	235	0.387234042553	50	38.30	43.40	32.77	38.72	49.17	52.67	24.33	24.52	0.27
Contig8395	1338	0.468609865471	892	0.454035874439	446	0.497757847534	104	46.86	51.79	39.01	49.78	53.15	52.92	26.77	26.81	0.24
Contig8392	1797	0.447412353923	1198	0.433222036728	599	0.475792988314	49	44.74	50.58	36.06	47.58	51.56	52.47	26.32	26.97	0.22
Contig8393	1077	0.494893221913	718	0.476323119777	359	0.532033426184	51	49.49	53.76	41.50	53.20	52.49	52.43	26.66	26.65	0.25
Contig8391	492	0.455284552846	328	0.439024390244	164	0.487804878049	34	45.53	50.61	37.20	48.78	44.99	48.71	21.57	22.36	0.36
Contig188	237	0.417721518987	158	0.455696202532	79	0.341772151899	100	41.77	48.10	43.04	34.18	38.69	41.65	16.91	18.85	nan
Contig18661	345	0.434782608696	230	0.417391304348	115	0.469565217391	22	43.48	46.09	37.39	46.96	42.52	42.60	20.26	20.59	0.39
Contig184	285	0.385964912281	190	0.452631578947	95	0.252631578947	23	38.60	58.95	31.58	25.26	37.65	42.65	17.69	18.37	nan
Contig180	348	0.402298850575	232	0.452586206897	116	0.301724137931	105	40.23	52.59	37.93	30.17	38.37	47.42	22.96	24.01	0.24
Contig181	1305	0.439846743295	870	0.406896551724	435	0.505747126437	45	43.98	47.13	34.25	50.57	54.18	54.91	27.41	27.45	0.23
Contig182	555	0.446846846847	370	0.4	185	0.540540540541	106	44.68	48.11	31.89	54.05	49.21	49.71	24.25	24.23	0.30
Contig27939	223	0.42600896861	149	0.429530201342	74	0.418918918919	16	42.79	41.33	44.59	41.89	36.03	36.71	16.00	16.20	nan
Contig27932	831	0.465703971119	554	0.490974729242	277	0.415162454874	94	46.57	53.79	44.40	41.52	45.67	47.99	24.67	25.23	0.27
Contig27935	2067	0.462506047412	1378	0.433236574746	689	0.521044992743	18	46.25	48.04	38.61	52.10	55.63	55.99	27.73	28.39	0.19
Contig27937	1431	0.37037037037	954	0.399371069182	477	0.312368972746	34	37.04	46.96	32.91	31.24	48.16	54.63	24.60	28.22	0.20
Contig23220	297	0.373737373737	198	0.40404040404	99	0.313131313131	8	37.37	42.42	38.38	31.31	38.65	42.14	18.13	19.51	nan
Contig23223	393	0.361323155216	262	0.419847328244	131	0.24427480916	6	36.13	49.62	34.35	24.43	40.93	49.30	19.15	23.93	0.34
Contig10421	255	0.392156862745	170	0.411764705882	85	0.352941176471	14	39.22	45.88	36.47	35.29	36.60	39.68	14.12	15.30	nan
Contig23227	294	0.540816326531	196	0.530612244898	98	0.561224489796	11	54.08	52.04	54.08	56.12	38.68	39.93	18.15	19.58	nan
Contig24706	570	0.617543859649	380	0.513157894737	190	0.826315789474	12	61.75	58.42	44.21	82.63	35.90	46.65	16.49	24.55	0.28
Contig24704	294	0.323129251701	196	0.382653061224	98	0.204081632653	10	32.31	41.84	34.69	20.41	34.55	45.22	18.46	22.14	nan
Contig24702	267	0.614232209738	178	0.561797752809	89	0.719101123596	7	61.42	61.80	50.56	71.91	35.54	40.58	16.10	20.23	nan
Contig24708	296	0.445945945946	198	0.388888888889	98	0.561224489796	10	44.90	50.51	27.27	56.12	39.16	39.35	17.44	17.53	nan
Contig24709	945	0.537566137566	630	0.5	315	0.612698412698	10	53.76	53.65	46.35	61.27	47.26	49.00	21.65	23.95	0.29
Contig360	3060	0.46862745098	2040	0.464215686275	1020	0.477450980392	46	46.86	56.18	36.67	47.75	54.45	54.14	27.84	27.88	0.20
Contig361	381	0.309711286089	254	0.366141732283	127	0.196850393701	49	30.97	40.16	33.07	19.69	34.68	44.38	18.25	22.62	0.30
Contig21570	1995	0.334837092732	1330	0.343609022556	665	0.317293233083	37	33.48	39.70	29.02	31.73	46.38	54.49	24.76	26.46	0.23
Contig363	396	0.441919191919	264	0.416666666667	132	0.492424242424	150	44.19	46.21	37.12	49.24	43.09	45.13	21.96	24.68	0.26
Contig364	294	0.360544217687	196	0.382653061224	98	0.316326530612	31	36.05	42.86	33.67	31.63	38.60	43.86	15.91	19.69	nan
Contig365	522	0.429118773946	348	0.416666666667	174	0.454022988506	90	42.91	48.85	34.48	45.40	43.62	42.72	20.02	20.33	0.47
Contig10875	2118	0.296978281398	1412	0.337818696884	706	0.215297450425	43	29.70	37.68	29.89	21.53	41.26	54.42	22.93	27.48	0.18
Contig367	627	0.355661881978	418	0.401913875598	209	0.263157894737	47	35.57	44.98	35.41	26.32	39.78	50.07	18.19	24.50	0.32
Contig368	873	0.40206185567	582	0.436426116838	291	0.333333333333	123	40.21	50.52	36.77	33.33	46.87	51.89	23.60	27.05	0.23
Contig10422	2292	0.53664921466	1528	0.486910994764	764	0.63612565445	25	53.66	53.80	43.59	63.61	51.24	54.03	26.05	28.22	0.20
Contig10878	336	0.497023809524	224	0.495535714286	112	0.5	10	49.70	60.71	38.39	50.00	42.76	43.34	21.56	22.03	0.40
