loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig10376	268	0.526119402985	179	0.497206703911	89	0.584269662921	16	52.81	61.11	38.2	58.43	38.1	38.87	17.3	17.02	nan	nan	nan	nan	nan	nan	nan	-21.5689516042368
Contig1038	276	0.5	184	0.423913043478	92	0.652173913043	43	50	54.35	30.43	65.22	35.36	36.90	16.62	17.33	nan	180	0.5	180	0.5	nan	nan	13.0569386369211
Contig10397	320	0.55625	214	0.411214953271	106	0.849056603774	30	55.97	49.53	32.71	84.91	32.18	41.29	13.95	18.72	0.45	nan	nan	nan	nan	nan	nan	1.48358346289535
Contig10399	279	0.476702508961	186	0.462365591398	93	0.505376344086	13	47.67	48.39	44.09	50.54	36.12	37.68	18.02	17.19	nan	nan	nan	nan	nan	nan	nan	-22.1747269174762
Contig104	569	0.442882249561	380	0.442105263158	189	0.444444444444	213	44.44	51.58	36.84	44.44	46.4	46.79	22.37	22.2	0.3	nan	nan	nan	nan	nan	nan	180.79779285482
Contig1040	1131	0.565870910698	754	0.45225464191	377	0.793103448276	132	56.59	54.11	36.34	79.31	36.4	45.60	19.12	22.27	0.34	1104	0.625	nan	nan	1104	0.625	98.4369498382855
Contig10419	209	0.55980861244	140	0.457142857143	69	0.768115942029	13	56.52	60	31.43	76.81	36.26	43.16	19.2	19.38	nan	nan	nan	nan	nan	nan	nan	-21.3628667167305
Contig10448	387	0.426356589147	258	0.519379844961	129	0.240310077519	28	42.64	60.47	43.41	24.03	37.99	44.75	18.2	23.77	0.26	nan	nan	nan	nan	nan	nan	-9.08635587187998
Contig1045	274	0.496350364964	183	0.464480874317	91	0.56043956044	16	49.82	58.7	34.07	56.04	38.79	38.16	17.08	17.2	nan	nan	nan	nan	nan	nan	nan	-19.441930522779
Contig10455	246	0.585365853659	164	0.560975609756	82	0.634146341463	16	58.54	68.29	43.9	63.41	41.57	44.23	20.9	20.71	nan	nan	nan	nan	nan	nan	nan	-18.79478025956
Contig1046	654	0.477064220183	436	0.52752293578	218	0.376146788991	18	47.71	52.75	52.75	37.61	47.39	50.16	22.95	25.26	0.29	nan	nan	nan	nan	nan	nan	-18.705365583835
Contig10479	294	0.408163265306	196	0.382653061224	98	0.459183673469	16	40.82	55.1	21.43	45.92	39.18	41.35	18.78	18.91	nan	nan	nan	nan	nan	nan	nan	-10.4086775167002
Contig10480	270	0.437037037037	180	0.438888888889	90	0.433333333333	15	43.7	50	37.78	43.33	39.51	40.42	16.86	17.19	nan	nan	nan	nan	nan	nan	nan	-16.7838450083951
Contig1049	229	0.497816593886	153	0.516339869281	76	0.460526315789	17	50	58.44	44.74	46.05	35.9	37.07	18.61	20.03	nan	nan	nan	nan	nan	nan	nan	-20.2132769127357
Contig1051	393	0.511450381679	262	0.503816793893	131	0.526717557252	14	51.15	49.62	51.15	52.67	41.48	41.44	18.54	19.28	0.42	nan	nan	nan	nan	nan	nan	-23.5546827840746
Contig10515	246	0.471544715447	164	0.469512195122	82	0.475609756098	11	47.15	53.66	40.24	47.56	36.28	37.75	15.01	16.03	nan	nan	nan	nan	nan	nan	nan	-25.0979905532679
Contig10519	214	0.411214953271	143	0.496503496503	71	0.239436619718	12	41.31	54.17	45.07	23.94	32.76	36.64	17.8	22.67	nan	nan	nan	nan	nan	nan	nan	-25.5674182046978
Contig1053	1701	0.543209876543	1134	0.477072310406	567	0.675485008818	97	54.32	54.85	40.56	67.55	45.48	50.29	22.69	24.86	0.27	nan	nan	nan	nan	nan	nan	60.0033789539111
Contig1055	201	0.442786069652	134	0.39552238806	67	0.537313432836	83	44.28	40.3	38.81	53.73	42.17	41.09	19.82	18.28	nan	2328	0.265034364261	2328	0.265034364261	nan	nan	55.8513522877524
Contig10551	265	0.369811320755	177	0.440677966102	88	0.227272727273	12	37.12	60.67	27.27	22.73	32.01	37.90	14.59	14.48	nan	nan	nan	nan	nan	nan	nan	-20.0158043911941
Contig1056	804	0.429104477612	536	0.423507462687	268	0.440298507463	22	42.91	51.49	33.21	44.03	48.65	49.48	23.63	23.66	0.27	98	0.408163265306	98	0.408163265306	nan	nan	-7.89483295921392
Contig10565	243	0.415637860082	162	0.407407407407	81	0.432098765432	21	41.56	43.21	38.27	43.21	39.98	40.20	16.67	17.12	nan	nan	nan	nan	nan	nan	nan	-7.13763385064874
Contig1057	211	0.42654028436	141	0.354609929078	70	0.571428571429	11	42.86	43.66	27.14	57.14	37.05	41.34	17.88	18.14	nan	nan	nan	nan	nan	nan	nan	-14.9923121615725
Contig10571	324	0.490740740741	216	0.50462962963	108	0.462962962963	11	49.07	54.63	46.3	46.3	41.86	43.60	20.87	21.9	0.35	nan	nan	nan	nan	nan	nan	-26.5442308758936
Contig1059	597	0.480737018425	398	0.457286432161	199	0.527638190955	38	48.07	49.25	42.21	52.76	45.43	45.30	20.96	21.01	0.42	nan	nan	nan	nan	nan	nan	3.6132344878609
Contig10598	288	0.46875	192	0.484375	96	0.4375	12	46.88	56.25	40.62	43.75	39.97	41.41	22.59	23.1	nan	nan	nan	nan	nan	nan	nan	-25.4154376078837
Contig10599	198	0.424242424242	132	0.507575757576	66	0.257575757576	31	42.42	68.18	33.33	25.76	35.72	40.68	17.78	18.39	nan	nan	nan	nan	nan	nan	nan	-6.49075869657842
Contig1060	297	0.643097643098	198	0.560606060606	99	0.808080808081	86	64.31	56.57	55.56	80.81	32.19	41.95	17.07	20.06	nan	1178	0.504244482173	1178	0.504244482173	nan	nan	51.1810084051423
Contig10601	339	0.439528023599	226	0.424778761062	113	0.469026548673	18	43.95	42.48	42.48	46.9	38.12	40.98	19.26	21.81	0.35	36	0.527777777778	nan	nan	36	0.527777777778	-12.0463924307216
Contig10607	309	0.595469255663	206	0.54854368932	103	0.68932038835	13	59.55	74.76	34.95	68.93	32.27	39.47	16.5	18.97	0.36	nan	nan	nan	nan	nan	nan	-22.5713617578843
Contig10609	240	0.4125	160	0.45	80	0.3375	11	41.25	58.75	31.25	33.75	37.38	40.47	17.52	18.1	nan	nan	nan	nan	nan	nan	nan	-22.2349003913193
Contig10620	888	0.551801801802	592	0.511824324324	296	0.631756756757	75	55.18	61.15	41.22	63.18	46.22	49.81	22.71	24.19	0.31	6962	0.485779948291	6962	0.485779948291	nan	nan	37.6244191036166
Contig10626	256	0.53125	171	0.380116959064	85	0.835294117647	26	53.33	40.7	35.29	83.53	32.04	41.29	15.23	20.14	nan	nan	nan	nan	nan	nan	nan	-0.303514720313636
Contig10629	729	0.395061728395	486	0.430041152263	243	0.325102880658	23	39.51	48.97	37.04	32.51	46.7	51.13	21.36	24.42	0.26	nan	nan	nan	nan	nan	nan	-7.68301241338351
Contig10638	247	0.441295546559	165	0.466666666667	82	0.390243902439	22	44.31	54.22	39.02	39.02	39.96	42.49	19.91	21.93	nan	nan	nan	nan	nan	nan	nan	-13.7188505343784
Contig10644	426	0.408450704225	284	0.408450704225	142	0.408450704225	16	40.85	50	31.69	40.85	40.84	42.70	17.14	17.61	0.41	nan	nan	nan	nan	nan	nan	-12.2384359357235
Contig10645	217	0.400921658986	145	0.358620689655	72	0.486111111111	12	40.28	36.99	34.72	48.61	34.69	34.88	14.95	14.08	nan	nan	nan	nan	nan	nan	nan	-13.9511246107623
Contig10648	338	0.597633136095	226	0.530973451327	112	0.732142857143	41	60.12	67.26	38.94	73.21	34.22	41.21	16.49	19.44	0.41	nan	nan	nan	nan	nan	nan	4.46523626391145
Contig1065	957	0.449320794148	638	0.539184952978	319	0.269592476489	89	44.93	58.93	48.9	26.96	41.4	48.36	20.83	25.58	0.33	nan	nan	nan	nan	nan	nan	52.8958309355548
Contig10652	237	0.354430379747	158	0.329113924051	79	0.405063291139	17	35.44	34.18	31.65	40.51	38.11	39.48	16	15.83	nan	92	0.369565217391	nan	nan	92	0.369565217391	-10.0432305545806
Contig10665	633	0.497630331754	422	0.471563981043	211	0.549763033175	65	49.76	61.61	32.7	54.98	38.45	40.97	18.23	19.88	0.44	598	0.374581939799	598	0.374581939799	nan	nan	28.6307150252614
Contig10667	347	0.446685878963	232	0.439655172414	115	0.460869565217	24	44.93	57.76	30.17	46.09	42.76	43.38	20.09	20.38	0.34	nan	nan	nan	nan	nan	nan	-7.88291370786058
Contig10677	330	0.418181818182	220	0.431818181818	110	0.390909090909	19	41.82	50.91	35.45	39.09	42.14	44.11	21.07	22.71	0.29	200	0.49	200	0.49	nan	nan	-11.8999611340601
Contig1069	369	0.457994579946	246	0.467479674797	123	0.439024390244	30	45.8	57.72	35.77	43.9	39.93	40.28	17.62	16.72	0.45	126	0.412698412698	126	0.412698412698	nan	nan	-5.82608113838985
Contig10690	270	0.47037037037	180	0.527777777778	90	0.355555555556	11	47.04	54.44	51.11	35.56	37.56	39.09	19.52	20.95	nan	nan	nan	nan	nan	nan	nan	-25.6929718391013
Contig10691	297	0.430976430976	198	0.449494949495	99	0.393939393939	12	43.1	55.56	34.34	39.39	39.23	41.27	16.63	17.12	nan	nan	nan	nan	nan	nan	nan	-21.1677992506857
Contig107	1083	0.454293628809	722	0.454293628809	361	0.454293628809	130	45.43	48.48	42.38	45.43	50.02	52.37	26.25	26.17	0.26	994	0.406438631791	994	0.406438631791	nan	nan	96.1112949068673
Contig10705	275	0.538181818182	184	0.369565217391	91	0.879120879121	16	54.21	50	23.91	87.91	30.66	41.60	14.96	22.9	nan	nan	nan	nan	nan	nan	nan	-10.0099467556316
Contig10718	324	0.447530864198	216	0.435185185185	108	0.472222222222	14	44.75	50.93	36.11	47.22	41.67	43.19	20.47	20.97	0.4	nan	nan	nan	nan	nan	nan	-17.3134376478034
Contig1072	747	0.496653279786	498	0.447791164659	249	0.59437751004	55	49.67	55.82	33.73	59.44	49.23	52.44	23.6	24.89	0.29	1006	0.361829025845	1006	0.361829025845	nan	nan	22.0530798000462
Contig10722	208	0.4375	139	0.453237410072	69	0.405797101449	30	43.96	50	40.58	40.58	39.7	40.82	17.87	18.69	nan	528	0.481060606061	nan	nan	528	0.481060606061	-3.71749385230925
Contig10728	414	0.586956521739	276	0.463768115942	138	0.833333333333	30	58.7	59.42	33.33	83.33	32.71	43.38	13.83	19.34	0.4	nan	nan	nan	nan	nan	nan	-5.35634312010809
Contig10739	448	0.444196428571	299	0.461538461538	149	0.409395973154	20	44.52	56	36.24	40.94	45.13	45.45	20.66	20.62	0.39	nan	nan	nan	nan	nan	nan	-15.0582059701782
Contig1074	1251	0.454036770584	834	0.447242206235	417	0.467625899281	91	45.4	50.12	39.33	46.76	49.32	50.28	24.09	24.2	0.33	1962	0.359836901121	1962	0.359836901121	nan	nan	58.1246283026702
Contig10743	201	0.497512437811	134	0.44776119403	67	0.597014925373	22	49.75	43.28	46.27	59.7	33.72	35.50	17.76	16.83	nan	220	0.545454545455	86	0.488372093023	134	0.582089552239	-10.9430182975159
Contig10748	313	0.533546325879	209	0.502392344498	104	0.596153846154	16	53.53	49.52	50.96	59.62	43.19	44.59	21.55	22.98	0.34	nan	nan	nan	nan	nan	nan	-21.568178141411
Contig10750	501	0.588822355289	334	0.464071856287	167	0.838323353293	58	58.88	53.89	38.92	83.83	35.44	47.93	18.15	24.93	0.24	nan	nan	nan	nan	nan	nan	22.6072762358573
Contig1077	504	0.414682539683	336	0.431547619048	168	0.380952380952	13	41.47	48.81	37.5	38.1	43.73	46.14	21.39	22.11	0.34	nan	nan	nan	nan	nan	nan	-17.8669022713174
Contig10770	232	0.448275862069	155	0.432258064516	77	0.480519480519	16	45.02	43.59	42.86	48.05	39.39	39.53	19.96	17.75	nan	nan	nan	nan	nan	nan	nan	-14.9537199945901
Contig10789	879	0.427758816837	586	0.40614334471	293	0.470989761092	39	42.78	49.15	32.08	47.1	49.53	50.22	24.93	25	0.24	nan	nan	nan	nan	nan	nan	10.9814761540049
Contig10792	231	0.571428571429	154	0.467532467532	77	0.779220779221	19	57.14	58.44	35.06	77.92	33.07	39.72	14.5	17.1	nan	nan	nan	nan	nan	nan	nan	-16.8330937402369
Contig1080	573	0.500872600349	382	0.489528795812	191	0.523560209424	18	50.09	51.31	46.6	52.36	46.31	46.17	22.48	22.24	0.35	nan	nan	nan	nan	nan	nan	-19.5282136727837
Contig10801	471	0.433121019108	314	0.436305732484	157	0.426751592357	33	43.31	49.04	38.22	42.68	42.81	44.14	20.08	21.22	0.42	nan	nan	nan	nan	nan	nan	1.54597699876253
Contig10805	279	0.501792114695	186	0.532258064516	93	0.440860215054	11	50.18	52.69	53.76	44.09	39.82	41.66	19.39	18.61	nan	nan	nan	nan	nan	nan	nan	-25.4696852981793
Contig10806	309	0.391585760518	206	0.432038834951	103	0.31067961165	17	39.16	55.34	31.07	31.07	37.1	41.25	15.82	16.24	0.5	270	0.377777777778	270	0.377777777778	nan	nan	-13.9269260843309
Contig10812	231	0.4329004329	154	0.506493506494	77	0.285714285714	21	43.29	61.04	40.26	28.57	37.65	41.53	17.15	20.76	nan	nan	nan	nan	nan	nan	nan	-16.5131316165304
Contig10818	364	0.527472527473	243	0.465020576132	121	0.652892561983	27	52.89	63.11	29.75	65.29	35.16	41.17	14.29	19.06	0.43	nan	nan	nan	nan	nan	nan	-8.50829894714428
Contig10819	278	0.636690647482	186	0.60752688172	92	0.695652173913	19	64.13	70.97	50.54	69.57	37.53	42.02	19.38	20.8	nan	nan	nan	nan	nan	nan	nan	-12.2002361578115
Contig10833	630	0.455555555556	420	0.402380952381	210	0.561904761905	17	45.56	49.52	30.95	56.19	45.42	45.97	21.39	21.28	0.4	nan	nan	nan	nan	nan	nan	-10.6836055360992
Contig10841	267	0.513108614232	178	0.488764044944	89	0.561797752809	12	51.31	52.81	44.94	56.18	35.4	35.94	16.22	17.82	nan	nan	nan	nan	nan	nan	nan	-25.5177866890894
Contig10858	303	0.359735973597	202	0.341584158416	101	0.39603960396	20	35.97	36.63	31.68	39.6	36.82	41.44	14.73	15.84	nan	202	0.445544554455	202	0.445544554455	nan	nan	-6.35864729614909
Contig10860	202	0.534653465347	135	0.496296296296	67	0.611940298507	14	53.73	63.24	35.82	61.19	38.36	42.50	19.01	19.26	nan	nan	nan	nan	nan	nan	nan	-23.5669706703494
Contig10880	213	0.596244131455	142	0.577464788732	71	0.633802816901	15	59.62	73.24	42.25	63.38	32.36	33.95	15.25	16.3	nan	nan	nan	nan	nan	nan	nan	-18.6446714659641
Contig109	459	0.444444444444	306	0.418300653595	153	0.496732026144	149	44.44	43.79	39.87	49.67	46.21	47.73	22.23	22.26	0.37	nan	nan	nan	nan	nan	nan	119.711503609547
Contig1092	492	0.475609756098	328	0.411585365854	164	0.603658536585	142	47.56	42.07	40.24	60.37	44.24	45.76	20.38	19.61	0.45	636	0.534591194969	338	0.562130177515	298	0.503355704698	113.44513938663
Contig10926	342	0.634502923977	228	0.530701754386	114	0.842105263158	26	63.45	54.39	51.75	84.21	32.03	44.62	16.66	23.65	0.31	nan	nan	nan	nan	nan	nan	-10.5484191432247
Contig10946	215	0.516279069767	144	0.416666666667	71	0.718309859155	19	52.11	55.56	27.78	71.83	33.72	40.27	14.79	17.44	nan	nan	nan	nan	nan	nan	nan	-10.1042071452896
Contig10949	402	0.465174129353	268	0.429104477612	134	0.537313432836	19	46.52	49.25	36.57	53.73	40.63	40.92	19.47	18.82	0.42	nan	nan	nan	nan	nan	nan	-11.5689114590213
Contig1095	615	0.556097560976	410	0.49756097561	205	0.673170731707	80	55.61	59.02	40.49	67.32	40.55	47.30	19.87	23.18	0.37	nan	nan	nan	nan	nan	nan	42.4302344138636
Contig10951	228	0.456140350877	152	0.453947368421	76	0.460526315789	11	45.61	46.05	44.74	46.05	35.78	36.04	19.41	20.43	nan	nan	nan	nan	nan	nan	nan	-22.8320928675296
Contig10968	270	0.462962962963	180	0.366666666667	90	0.655555555556	15	46.3	52.22	21.11	65.56	37	43.08	16.64	21.09	nan	nan	nan	nan	nan	nan	nan	-10.9699927673992
Contig10985	564	0.570921985816	376	0.478723404255	188	0.755319148936	101	57.09	57.45	38.3	75.53	35.9	45.04	17.77	21.35	0.39	1608	0.510572139303	1608	0.510572139303	nan	nan	63.8672106249278
Contig10991	424	0.410377358491	283	0.424028268551	141	0.382978723404	15	41.13	47.89	36.88	38.3	43.88	47.08	19.61	20.76	0.37	nan	nan	nan	nan	nan	nan	-14.9567847021997
Contig10992	377	0.46949602122	252	0.460317460317	125	0.488	20	47.2	53.97	38.1	48.8	41.08	41.05	19.57	19.39	0.4	nan	nan	nan	nan	nan	nan	-14.8757637410004
Contig10993	1797	0.386199220924	1198	0.404006677796	599	0.350584307179	46	38.62	44.24	36.56	35.06	47.05	51.78	22.09	24.96	0.25	nan	nan	nan	nan	nan	nan	18.1752783335836
Contig11	348	0.416666666667	232	0.418103448276	116	0.413793103448	138	41.67	43.97	39.66	41.38	34.88	42.52	12.07	16.55	nan	6652	0.499549007817	2808	0.485754985755	3844	0.509625390219	108.733917808414
Contig110	323	0.495356037152	216	0.453703703704	107	0.579439252336	148	49.84	54.63	36.11	57.94	36.95	38.39	15.48	15.54	0.5	nan	nan	nan	nan	nan	nan	114.207480450001
Contig1104	906	0.455849889625	604	0.456953642384	302	0.453642384106	25	45.58	53.97	37.42	45.36	47.65	49.75	23.81	24.84	0.29	nan	nan	nan	nan	nan	nan	-9.33132651149227
Contig1106	213	0.441314553991	142	0.584507042254	71	0.154929577465	31	44.13	67.61	49.3	15.49	29.26	39.99	16.04	18.66	nan	306	0.444444444444	306	0.444444444444	nan	nan	-2.11209479722917
Contig11080	408	0.46568627451	272	0.470588235294	136	0.455882352941	28	46.57	54.41	39.71	45.59	42.53	42.83	20.63	20.92	0.39	386	0.40932642487	386	0.40932642487	nan	nan	-8.24136391887144
Contig1109	651	0.465437788018	434	0.437788018433	217	0.520737327189	18	46.54	50.69	36.87	52.07	48.44	49.12	22.86	22.69	0.36	nan	nan	nan	nan	nan	nan	-13.6424205528526
Contig111	390	0.497435897436	260	0.453846153846	130	0.584615384615	92	49.74	52.31	38.46	58.46	43.86	46.16	21.58	21.67	0.37	5838	0.344638574854	5838	0.344638574854	nan	nan	58.1843735939836
Contig1110	549	0.544626593807	366	0.46174863388	183	0.710382513661	27	54.46	55.19	37.16	71.04	38	44.52	18.77	21.25	0.41	nan	nan	nan	nan	nan	nan	-8.0884049368757
Contig11103	336	0.514880952381	224	0.517857142857	112	0.508928571429	18	51.49	47.32	56.25	50.89	42.22	43.34	20.04	19.55	0.36	nan	nan	nan	nan	nan	nan	-19.1514229160803
Contig11105	1256	0.390923566879	838	0.386634844869	418	0.3995215311	32	39.15	55.85	21.48	39.95	48.32	47.70	25.71	23.38	0.29	nan	nan	nan	nan	nan	nan	5.39918719063726
Contig1111	474	0.544303797468	316	0.53164556962	158	0.569620253165	129	54.43	62.66	43.67	56.96	47.74	48.24	22.81	22.82	0.38	nan	nan	nan	nan	nan	nan	92.4991798926341
Contig11123	415	0.443373493976	277	0.451263537906	138	0.427536231884	29	44.44	51.8	38.41	42.75	41.16	42.69	18.3	20.29	0.32	nan	nan	nan	nan	nan	nan	-4.41364325880672
Contig1114	273	0.487179487179	182	0.43956043956	91	0.582417582418	25	48.72	60.44	27.47	58.24	37.54	37.94	17	16.81	nan	34	0.235294117647	34	0.235294117647	nan	nan	-6.87064136304024
Contig11154	199	0.51256281407	133	0.511278195489	66	0.515151515152	17	51.52	55.22	46.97	51.52	38.69	37.90	17.77	16.89	nan	nan	nan	nan	nan	nan	nan	-20.3926318731672
Contig11170	240	0.533333333333	160	0.5	80	0.6	20	53.33	57.5	42.5	60	35.22	36.06	17.25	16.57	nan	nan	nan	nan	nan	nan	nan	-17.5761731944626
Contig11174	354	0.38418079096	236	0.411016949153	118	0.330508474576	15	38.42	48.31	33.9	33.05	39.94	44.63	17.37	16.66	0.46	nan	nan	nan	nan	nan	nan	-13.4959784835903
