loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig40367	309	0.569579288026	206	0.533980582524	103	0.640776699029	5	56.96	55.34	51.46	64.08	46.23	47.02	23.75	24.13	0.26
Contig11130	284	0.598591549296	190	0.515789473684	94	0.765957446809	4	60.28	72.63	30.53	76.60	32.94	40.60	19.46	22.05	nan
Contig8008	249	0.353413654618	166	0.403614457831	83	0.253012048193	15	35.34	55.42	25.30	25.30	35.38	41.37	16.15	20.02	nan
Contig29702	399	0.370927318296	266	0.402255639098	133	0.308270676692	8	37.09	44.36	36.09	30.83	43.23	48.65	20.83	21.53	0.27
Contig409	1587	0.48393194707	1058	0.443289224953	529	0.565217391304	70	48.39	51.98	36.67	56.52	48.72	49.47	22.77	22.96	0.34
Contig408	1248	0.520833333333	832	0.5	416	0.5625	61	52.08	56.25	43.75	56.25	47.63	49.04	23.05	22.84	0.34
Contig15611	537	0.543761638734	358	0.533519553073	179	0.564245810056	17	54.38	56.42	50.28	56.42	46.90	48.46	23.58	24.13	0.30
Contig401	207	0.463768115942	138	0.471014492754	69	0.449275362319	11	46.38	50.72	43.48	44.93	37.45	38.28	17.33	17.60	nan
Contig400	756	0.615079365079	504	0.509920634921	252	0.825396825397	18	61.51	60.71	41.27	82.54	35.27	47.34	19.27	23.23	0.33
Contig403	1383	0.514822848879	922	0.534707158351	461	0.475054229935	51	51.48	54.23	52.71	47.51	53.79	54.26	27.25	27.92	0.21
Contig402	1422	0.56188466948	948	0.497890295359	474	0.689873417722	77	56.19	54.43	45.15	68.99	43.25	49.92	21.14	24.53	0.27
Contig404	387	0.421188630491	258	0.422480620155	129	0.418604651163	73	42.12	48.84	35.66	41.86	40.96	42.24	18.79	19.19	0.45
Contig407	333	0.384384384384	222	0.382882882883	111	0.387387387387	12	38.44	37.84	38.74	38.74	39.49	45.35	20.57	23.50	0.27
Contig37424	330	0.515151515152	220	0.445454545455	110	0.654545454545	62	51.52	53.64	35.45	65.45	40.57	43.66	16.35	18.06	0.47
Contig37423	207	0.608695652174	138	0.579710144928	69	0.666666666667	5	60.87	62.32	53.62	66.67	36.18	39.09	17.90	20.66	nan
Contig37422	1137	0.455584872471	758	0.451187335092	379	0.46437994723	17	45.56	54.35	35.88	46.44	51.06	51.64	24.26	24.59	0.28
Contig265	603	0.487562189055	402	0.422885572139	201	0.616915422886	45	48.76	52.74	31.84	61.69	44.50	47.58	21.22	22.91	0.34
Contig28623	594	0.486531986532	396	0.449494949495	198	0.560606060606	7	48.65	49.49	40.40	56.06	45.92	48.31	22.08	22.14	0.32
Contig37429	546	0.485347985348	364	0.403846153846	182	0.648351648352	8	48.53	48.90	31.87	64.84	44.76	47.62	21.02	21.53	0.39
Contig15615	216	0.550925925926	144	0.513888888889	72	0.625	4	55.09	69.44	33.33	62.50	33.79	34.83	14.09	14.38	nan
Contig31449	1110	0.479279279279	740	0.47027027027	370	0.497297297297	9	47.93	47.30	46.76	49.73	50.91	51.26	25.02	25.03	0.29
Contig46265	324	0.509259259259	216	0.490740740741	108	0.546296296296	7	50.93	61.11	37.04	54.63	40.95	39.38	20.69	17.73	0.40
Contig31443	867	0.56862745098	578	0.539792387543	289	0.626297577855	10	56.86	56.40	51.56	62.63	44.13	47.65	21.09	21.81	0.36
Contig41544	228	0.644736842105	152	0.638157894737	76	0.657894736842	5	64.47	78.95	48.68	65.79	33.41	35.75	21.05	19.77	nan
Contig24280	198	0.540404040404	132	0.484848484848	66	0.651515151515	3	54.04	53.03	43.94	65.15	38.23	42.56	19.56	19.47	nan
Contig23839	207	0.555555555556	138	0.478260869565	69	0.710144927536	5	55.56	52.17	43.48	71.01	34.41	37.13	16.52	16.62	nan
Contig35358	342	0.409356725146	228	0.464912280702	114	0.298245614035	6	40.94	57.02	35.96	29.82	42.58	47.91	18.97	23.24	0.33
Contig23835	405	0.518518518519	270	0.42962962963	135	0.696296296296	6	51.85	46.67	39.26	69.63	37.90	41.08	17.60	18.09	0.44
Contig23834	789	0.455006337136	526	0.431558935361	263	0.501901140684	14	45.50	52.85	33.46	50.19	46.52	48.22	24.79	24.72	0.31
Contig24289	576	0.559027777778	384	0.505208333333	192	0.666666666667	50	55.90	58.85	42.19	66.67	41.94	47.14	20.75	22.55	0.36
Contig23833	222	0.36036036036	148	0.324324324324	74	0.432432432432	7	36.04	39.19	25.68	43.24	35.73	38.77	17.14	17.68	nan
Contig23832	228	0.526315789474	152	0.421052631579	76	0.736842105263	6	52.63	56.58	27.63	73.68	31.08	34.23	14.39	15.60	nan
Contig45227	282	0.521276595745	188	0.537234042553	94	0.489361702128	8	52.13	52.13	55.32	48.94	38.90	39.70	18.39	18.31	nan
Contig45221	245	0.49387755102	164	0.426829268293	81	0.62962962963	5	49.79	64.63	20.73	62.96	36.79	38.18	17.19	17.34	nan
Contig41022	207	0.478260869565	138	0.492753623188	69	0.449275362319	5	47.83	55.07	43.48	44.93	36.78	37.55	19.60	19.15	nan
Contig41023	257	0.490272373541	172	0.424418604651	85	0.623529411765	8	49.41	48.84	36.05	62.35	38.70	39.78	18.89	19.19	nan
Contig15832	255	0.435294117647	170	0.429411764706	85	0.447058823529	7	43.53	36.47	49.41	44.71	41.04	43.40	20.78	22.32	nan
Contig15833	900	0.58	600	0.508333333333	300	0.723333333333	17	58.00	58.33	43.33	72.33	42.95	50.49	22.95	26.08	0.27
Contig15834	377	0.588859416446	252	0.599206349206	125	0.568	6	59.20	53.17	66.67	56.80	39.58	40.40	21.24	21.43	0.38
Contig41027	259	0.474903474903	173	0.450867052023	86	0.523255813953	3	47.67	55.17	34.88	52.33	36.46	36.88	17.94	17.41	nan
Contig46036	546	0.371794871795	364	0.39010989011	182	0.335164835165	11	37.18	47.80	30.22	33.52	42.60	46.95	22.44	24.25	0.32
Contig15442	459	0.518518518519	306	0.460784313725	153	0.633986928105	6	51.85	51.63	40.52	63.40	43.54	44.77	22.03	20.86	0.32
Contig46039	747	0.487282463186	498	0.5	249	0.461847389558	11	48.73	56.63	43.37	46.18	45.64	45.61	21.81	22.43	0.37
Contig19327	428	0.514018691589	286	0.472027972028	142	0.598591549296	7	51.64	63.64	30.77	59.86	42.10	44.18	19.65	20.40	0.41
Contig6398	341	0.510263929619	228	0.486842105263	113	0.557522123894	5	51.33	58.77	38.60	55.75	37.67	38.86	18.02	18.63	0.50
Contig6399	425	0.538823529412	284	0.496478873239	141	0.624113475177	7	54.14	53.52	45.77	62.41	42.71	43.68	19.66	19.50	0.45
Contig14404	332	0.560240963855	222	0.545045045045	110	0.590909090909	8	56.36	60.36	48.65	59.09	38.10	40.16	18.90	18.60	0.43
Contig14402	231	0.532467532468	154	0.396103896104	77	0.805194805195	6	53.25	46.75	32.47	80.52	32.00	39.18	14.34	19.69	nan
Contig14400	210	0.480952380952	140	0.414285714286	70	0.614285714286	5	48.10	57.14	25.71	61.43	33.62	34.47	13.60	12.98	nan
Contig6390	870	0.441379310345	580	0.437931034483	290	0.448275862069	42	44.14	50.34	37.24	44.83	46.95	47.10	22.30	22.05	0.39
Contig43775	213	0.450704225352	142	0.457746478873	71	0.43661971831	8	45.07	54.93	36.62	43.66	38.15	39.39	16.74	19.23	nan
Contig43777	303	0.524752475248	202	0.569306930693	101	0.435643564356	4	52.48	65.35	48.51	43.56	40.90	42.48	21.36	21.31	0.39
Contig6394	249	0.546184738956	166	0.5	83	0.638554216867	5	54.62	59.04	40.96	63.86	35.71	39.25	18.00	18.62	nan
Contig6395	822	0.548661800487	548	0.490875912409	274	0.664233576642	9	54.87	56.57	41.61	66.42	43.37	47.34	21.27	23.30	0.33
Contig6396	320	0.54375	214	0.509345794393	106	0.61320754717	9	54.72	55.14	46.73	61.32	44.84	46.89	23.08	23.12	0.31
Contig14409	355	0.411267605634	237	0.383966244726	118	0.466101694915	7	41.24	36.13	40.68	46.61	44.27	46.05	23.34	23.46	0.34
Contig12112	249	0.526104417671	166	0.524096385542	83	0.530120481928	4	52.61	56.63	48.19	53.01	36.80	39.16	17.75	17.58	nan
Contig12113	330	0.451515151515	220	0.418181818182	110	0.518181818182	5	45.15	47.27	36.36	51.82	45.46	45.73	20.52	20.90	0.46
Contig17476	300	0.52	200	0.53	100	0.5	4	52.00	62.00	44.00	50.00	42.49	42.02	21.58	21.47	nan
Contig12117	711	0.563994374121	474	0.462025316456	237	0.767932489451	26	56.40	53.16	39.24	76.79	39.06	48.25	19.09	25.10	0.32
Contig12115	312	0.586538461538	208	0.552884615385	104	0.653846153846	12	58.65	75.96	34.62	65.38	38.05	35.48	20.53	16.98	0.27
Contig21883	306	0.447712418301	204	0.348039215686	102	0.647058823529	5	44.77	47.06	22.55	64.71	39.16	42.66	18.30	18.54	0.30
Contig17478	951	0.635120925342	634	0.547318611987	317	0.81072555205	23	63.51	59.94	49.53	81.07	34.48	45.71	18.06	21.88	0.38
Contig929	843	0.556346381969	562	0.549822064057	281	0.569395017794	18	55.63	62.63	47.33	56.94	50.44	51.47	26.17	26.12	0.27
Contig21886	315	0.453968253968	210	0.471428571429	105	0.419047619048	8	45.40	50.48	43.81	41.90	41.59	42.43	18.28	18.64	0.42
Contig21884	222	0.454954954955	148	0.378378378378	74	0.608108108108	31	45.50	48.65	27.03	60.81	39.53	38.20	18.56	17.48	nan
Contig22169	231	0.489177489177	154	0.467532467532	77	0.532467532468	4	48.92	48.05	45.45	53.25	37.18	38.54	17.11	18.46	nan
Contig2729	361	0.578947368421	241	0.510373443983	120	0.716666666667	6	58.06	66.12	35.83	71.67	33.77	40.68	16.93	18.92	0.50
Contig2898	243	0.477366255144	162	0.524691358025	81	0.382716049383	4	47.74	51.85	53.09	38.27	41.48	39.61	20.10	21.65	nan
Contig2724	570	0.470175438596	380	0.436842105263	190	0.536842105263	6	47.02	49.47	37.89	53.68	44.57	45.72	21.76	20.62	0.35
Contig2727	777	0.550836550837	518	0.484555984556	259	0.683397683398	11	55.08	57.92	39.00	68.34	42.44	48.60	20.84	24.26	0.31
Contig2726	339	0.631268436578	226	0.62389380531	113	0.646017699115	7	63.13	64.60	60.18	64.60	39.19	42.49	22.56	21.57	0.36
Contig2721	234	0.636752136752	156	0.551282051282	78	0.807692307692	5	63.68	56.41	53.85	80.77	36.15	42.42	20.05	22.63	nan
Contig2720	738	0.592140921409	492	0.489837398374	246	0.79674796748	14	59.21	62.20	35.77	79.67	38.46	47.29	20.81	22.39	0.30
Contig2723	2064	0.47238372093	1376	0.441860465116	688	0.533430232558	23	47.24	47.24	41.13	53.34	53.94	54.34	27.00	27.11	0.25
Contig2890	2493	0.415964701163	1662	0.454271961492	831	0.339350180505	50	41.60	46.21	44.65	33.94	47.18	52.97	22.08	25.76	0.25
Contig9719	271	0.387453874539	181	0.325966850829	90	0.511111111111	8	38.89	32.97	32.22	51.11	38.40	39.62	17.42	16.07	nan
Contig9718	264	0.458333333333	176	0.409090909091	88	0.556818181818	4	45.83	61.36	20.45	55.68	40.65	39.63	18.34	17.80	nan
Contig17481	205	0.429268292683	137	0.416058394161	68	0.455882352941	7	43.14	52.17	30.88	45.59	39.61	38.09	17.60	17.03	nan
Contig9711	198	0.585858585859	132	0.560606060606	66	0.636363636364	5	58.59	59.09	53.03	63.64	34.50	36.73	17.02	17.19	nan
Contig21213	246	0.471544715447	164	0.481707317073	82	0.451219512195	7	47.15	43.90	52.44	45.12	37.20	38.55	17.35	17.76	nan
Contig9712	282	0.54609929078	188	0.606382978723	94	0.425531914894	5	54.61	58.51	62.77	42.55	40.82	43.49	21.06	21.67	nan
Contig9715	273	0.549450549451	182	0.527472527473	91	0.593406593407	13	54.95	58.24	47.25	59.34	38.25	37.18	21.13	21.01	nan
Contig7557	288	0.493055555556	192	0.442708333333	96	0.59375	5	49.31	54.17	34.38	59.38	41.18	41.90	20.56	19.57	nan
Contig7556	321	0.557632398754	214	0.509345794393	107	0.654205607477	5	55.76	59.81	42.06	65.42	38.28	39.07	16.07	16.96	0.53
Contig9841	367	0.405994550409	245	0.416326530612	122	0.385245901639	6	40.71	49.59	33.61	38.52	41.40	42.58	16.66	18.88	0.40
Contig14925	269	0.587360594796	180	0.527777777778	89	0.707865168539	3	59.18	66.67	38.89	70.79	36.26	41.02	18.44	20.37	nan
Contig9843	422	0.556872037915	282	0.457446808511	140	0.757142857143	8	55.95	58.16	33.33	75.71	37.46	45.17	19.08	21.54	0.37
Contig3418	419	0.422434367542	280	0.410714285714	139	0.446043165468	8	42.45	54.29	27.86	44.60	45.02	46.27	19.68	21.37	0.34
Contig3419	1476	0.385501355014	984	0.361788617886	492	0.432926829268	12	38.55	41.87	30.49	43.29	48.59	51.67	24.27	24.52	0.25
Contig3415	1371	0.4704595186	914	0.419037199125	457	0.573304157549	30	47.05	46.61	37.20	57.33	47.36	48.98	22.29	22.37	0.37
Contig3416	588	0.455782312925	392	0.436224489796	196	0.494897959184	7	45.58	50.51	36.73	49.49	47.61	48.47	23.92	23.83	0.32
Contig3417	627	0.577352472089	418	0.5	209	0.732057416268	56	57.74	63.16	36.84	73.21	38.83	46.42	20.29	22.44	0.35
Contig3411	501	0.562874251497	334	0.511976047904	167	0.664670658683	51	56.29	59.28	43.11	66.47	40.61	44.76	20.16	21.66	0.39
Contig3412	872	0.399082568807	582	0.415807560137	290	0.365517241379	9	40.00	46.39	36.77	36.55	44.13	47.86	19.68	22.44	0.34
Contig3413	1029	0.578231292517	686	0.507288629738	343	0.720116618076	61	57.82	59.18	42.27	72.01	43.47	49.92	22.77	25.55	0.23
Contig17803	1064	0.467105263158	710	0.476056338028	354	0.449152542373	7	46.80	57.46	37.75	44.92	48.36	49.30	24.48	24.45	0.30
Contig36460	240	0.416666666667	160	0.43125	80	0.3875	4	41.67	46.25	40.00	38.75	38.71	41.73	17.86	19.15	nan
Contig36462	313	0.562300319489	209	0.502392344498	104	0.682692307692	6	56.41	54.29	46.15	68.27	40.19	46.75	21.03	23.43	0.35
Contig35747	385	0.423376623377	257	0.459143968872	128	0.3515625	7	42.45	53.49	38.28	35.16	43.68	47.69	21.75	24.19	0.34
Contig18026	384	0.515625	256	0.4609375	128	0.625	9	51.56	50.78	41.41	62.50	39.30	42.22	20.26	20.03	0.41
Contig36467	525	0.527619047619	350	0.468571428571	175	0.645714285714	65	52.76	56.00	37.71	64.57	41.89	45.27	18.62	21.27	0.44
Contig2097	687	0.53711790393	458	0.478165938865	229	0.655021834061	32	53.71	56.77	38.86	65.50	46.12	50.73	24.11	27.22	0.22
Contig2096	765	0.474509803922	510	0.466666666667	255	0.490196078431	22	47.45	53.73	39.61	49.02	48.93	50.41	24.83	25.21	0.26
Contig2094	1236	0.51213592233	824	0.46359223301	412	0.609223300971	21	51.21	50.97	41.75	60.92	43.87	46.10	21.26	21.66	0.34
Contig2093	264	0.534090909091	176	0.528409090909	88	0.545454545455	5	53.41	53.41	52.27	54.55	36.00	36.25	17.78	18.81	nan
Contig2092	2058	0.569484936832	1372	0.515306122449	686	0.677842565598	36	56.95	59.77	43.29	67.78	45.99	51.57	23.93	24.89	0.25
Contig22618	331	0.456193353474	221	0.429864253394	110	0.509090909091	6	45.76	50.45	35.45	50.91	37.59	38.64	16.67	16.99	0.50
Contig18939	206	0.432038834951	138	0.442028985507	68	0.411764705882	3	43.63	44.93	43.48	41.18	37.75	40.93	15.91	17.09	nan
Contig2099	539	0.556586270872	360	0.530555555556	179	0.608938547486	8	55.87	63.33	42.78	60.89	43.82	47.19	23.39	23.69	0.29
Contig2098	1179	0.452078032231	786	0.473282442748	393	0.409669211196	53	45.21	53.18	41.48	40.97	50.59	52.70	24.98	25.78	0.28
Contig30983	258	0.550387596899	172	0.598837209302	86	0.453488372093	4	55.04	63.95	55.81	45.35	39.14	39.75	22.10	21.28	nan
Contig37843	327	0.474006116208	218	0.43119266055	109	0.559633027523	10	47.40	57.80	28.44	55.96	45.96	46.71	22.49	22.38	0.30
Contig28709	513	0.522417153996	342	0.56432748538	171	0.438596491228	8	52.24	64.33	48.54	43.86	42.68	42.42	20.90	21.79	0.35
Contig37845	471	0.490445859873	314	0.458598726115	157	0.554140127389	41	49.04	54.14	37.58	55.41	45.28	47.67	21.18	22.37	0.32
Contig20282	243	0.41975308642	162	0.425925925926	81	0.407407407407	8	41.98	53.09	32.10	40.74	39.67	40.93	17.86	18.90	nan
Contig28702	339	0.383480825959	226	0.41592920354	113	0.318584070796	6	38.35	45.13	38.05	31.86	37.35	40.43	17.68	19.49	0.41
Contig37848	294	0.506802721088	196	0.540816326531	98	0.438775510204	15	50.68	58.16	50.00	43.88	45.41	45.71	22.96	23.58	nan
Contig27060	258	0.519379844961	172	0.546511627907	86	0.46511627907	6	51.94	59.30	50.00	46.51	34.34	35.74	17.27	17.95	nan
Contig26175	463	0.58747300216	309	0.550161812298	154	0.662337662338	11	58.87	67.74	42.21	66.23	36.66	40.38	18.22	18.38	0.42
Contig27067	942	0.575371549894	628	0.515923566879	314	0.694267515924	12	57.54	55.73	47.45	69.43	45.20	51.15	24.03	25.74	0.25
Contig27064	462	0.558441558442	308	0.49025974026	154	0.694805194805	5	55.84	61.04	37.01	69.48	38.39	42.67	17.61	20.02	0.43
Contig27065	486	0.526748971193	324	0.552469135802	162	0.475308641975	6	52.67	62.96	47.53	47.53	44.76	45.01	21.00	21.38	0.41
Contig33165	216	0.541666666667	144	0.381944444444	72	0.861111111111	4	54.17	41.67	34.72	86.11	26.50	32.34	10.74	11.32	nan
Contig26629	234	0.435897435897	156	0.474358974359	78	0.358974358974	3	43.59	43.59	51.28	35.90	38.72	43.43	17.53	21.48	nan
Contig33161	663	0.450980392157	442	0.425339366516	221	0.502262443439	7	45.10	54.30	30.77	50.23	42.80	43.70	18.81	19.57	0.46
Contig15449	234	0.410256410256	156	0.467948717949	78	0.294871794872	5	41.03	52.56	41.03	29.49	35.75	39.16	15.71	16.59	nan
Contig26622	204	0.490196078431	136	0.485294117647	68	0.5	4	49.02	57.35	39.71	50.00	40.38	40.18	18.22	17.98	nan
Contig33168	237	0.405063291139	158	0.405063291139	79	0.405063291139	3	40.51	50.63	30.38	40.51	39.41	39.90	19.20	19.71	nan
Contig14928	328	0.506097560976	219	0.424657534247	109	0.669724770642	6	50.76	51.82	33.03	66.97	36.50	38.11	15.46	17.08	0.53
Contig42823	525	0.550476190476	350	0.508571428571	175	0.634285714286	15	55.05	61.14	40.57	63.43	45.60	48.69	23.97	26.08	0.26
Contig42822	239	0.531380753138	160	0.59375	79	0.405063291139	4	53.59	70.00	48.75	40.51	38.09	41.15	21.92	21.75	nan
Contig39445	576	0.536458333333	384	0.5234375	192	0.5625	10	53.65	59.38	45.31	56.25	45.26	44.06	23.26	24.06	0.31
Contig42820	309	0.381877022654	206	0.378640776699	103	0.388349514563	5	38.19	49.51	26.21	38.83	39.55	39.94	18.77	18.79	0.39
Contig39443	306	0.522875816993	204	0.495098039216	102	0.578431372549	10	52.29	53.92	45.10	57.84	39.54	42.78	18.82	19.16	0.46
Contig13250	269	0.631970260223	180	0.633333333333	89	0.629213483146	6	63.67	62.22	64.44	62.92	38.29	41.29	22.21	23.21	nan
Contig22538	627	0.480063795853	418	0.468899521531	209	0.502392344498	10	48.01	53.11	40.67	50.24	49.46	49.97	22.19	22.67	0.34
Contig22531	315	0.488888888889	210	0.457142857143	105	0.552380952381	4	48.89	55.24	36.19	55.24	39.70	39.53	20.35	19.87	0.38
Contig13573	209	0.535885167464	140	0.542857142857	69	0.521739130435	11	54.11	67.14	41.43	52.17	31.62	35.48	13.85	15.75	nan
Contig13572	213	0.483568075117	142	0.514084507042	71	0.422535211268	6	48.36	49.30	53.52	42.25	31.80	34.35	14.25	15.25	nan
Contig13570	794	0.423173803526	530	0.454716981132	264	0.359848484848	7	42.42	55.47	35.47	35.98	46.28	51.08	21.46	25.42	0.24
Contig20751	285	0.550877192982	190	0.521052631579	95	0.610526315789	5	55.09	58.95	45.26	61.05	38.31	37.41	20.09	18.97	nan
Contig13579	771	0.492866407263	514	0.482490272374	257	0.513618677043	9	49.29	58.37	38.13	51.36	47.88	48.98	25.08	26.09	0.27
Contig17800	252	0.595238095238	168	0.589285714286	84	0.607142857143	5	59.52	76.19	41.67	60.71	37.84	35.77	19.90	18.83	nan
Contig35202	726	0.460055096419	484	0.477272727273	242	0.425619834711	11	46.01	54.55	40.91	42.56	50.30	52.43	24.55	25.49	0.25
Contig27398	252	0.547619047619	168	0.488095238095	84	0.666666666667	8	54.76	53.57	44.05	66.67	34.81	38.03	15.85	16.83	nan
Contig27399	206	0.567961165049	138	0.579710144928	68	0.544117647059	4	57.35	56.52	59.42	54.41	35.52	35.28	18.66	18.41	nan
Contig40085	1001	0.542457542458	668	0.494011976048	333	0.63963963964	16	54.35	60.18	38.62	63.96	45.22	49.16	21.62	23.04	0.31
Contig28566	1233	0.468775344688	822	0.452554744526	411	0.501216545012	17	46.88	54.26	36.25	50.12	48.91	48.68	23.81	24.01	0.31
Contig28567	575	0.413913043478	384	0.4453125	191	0.350785340314	12	41.54	51.56	37.50	35.08	44.71	48.46	19.91	22.58	0.31
Contig27396	300	0.49	200	0.515	100	0.44	5	49.00	54.00	49.00	44.00	38.52	44.77	15.65	18.45	nan
Contig28565	291	0.556701030928	194	0.463917525773	97	0.742268041237	9	55.67	50.52	42.27	74.23	36.58	42.02	19.63	21.68	nan
Contig28561	229	0.53711790393	153	0.477124183007	76	0.657894736842	5	53.95	51.95	43.42	65.79	38.47	40.41	18.05	18.74	nan
Contig45809	381	0.48031496063	254	0.456692913386	127	0.527559055118	5	48.03	55.91	35.43	52.76	46.06	45.96	22.59	22.36	0.38
Contig37171	720	0.484722222222	480	0.460416666667	240	0.533333333333	9	48.47	52.92	39.17	53.33	48.86	49.70	23.41	23.09	0.36
Contig5153	1095	0.531506849315	730	0.456164383562	365	0.682191780822	10	53.15	54.25	36.99	68.22	43.46	48.15	22.58	24.31	0.28
Contig5152	393	0.506361323155	262	0.557251908397	131	0.404580152672	50	50.64	61.07	50.38	40.46	46.16	47.88	21.87	22.18	0.37
Contig5151	510	0.405882352941	340	0.444117647059	170	0.329411764706	7	40.59	50.00	38.82	32.94	42.05	46.08	18.86	19.95	0.45
Contig5150	210	0.509523809524	140	0.492857142857	70	0.542857142857	13	50.95	54.29	44.29	54.29	38.36	38.00	21.23	21.34	nan
Contig5157	351	0.498575498575	234	0.461538461538	117	0.57264957265	10	49.86	53.85	38.46	57.26	44.84	45.57	20.53	20.70	0.40
Contig22284	687	0.474526928675	458	0.438864628821	229	0.545851528384	13	47.45	59.39	28.38	54.59	48.02	48.66	24.14	23.36	0.33
Contig5155	370	0.462162162162	247	0.441295546559	123	0.50406504065	7	46.34	54.03	34.15	50.41	42.56	43.99	18.31	18.42	0.42
Contig5154	213	0.535211267606	142	0.521126760563	71	0.56338028169	5	53.52	45.07	59.15	56.34	33.83	34.99	15.85	16.67	nan
Contig22289	1638	0.526251526252	1092	0.512820512821	546	0.553113553114	19	52.63	62.82	39.74	55.31	50.81	51.42	25.30	25.29	0.28
Contig22288	342	0.549707602339	228	0.508771929825	114	0.631578947368	9	54.97	55.26	46.49	63.16	41.20	42.18	20.24	18.68	0.38
Contig5159	399	0.473684210526	266	0.454887218045	133	0.511278195489	7	47.37	48.87	42.11	51.13	41.27	41.01	18.78	18.75	0.48
Contig44507	221	0.475113122172	148	0.466216216216	73	0.493150684932	7	47.95	54.05	39.19	49.32	40.73	43.16	19.57	21.67	nan
Contig44505	228	0.491228070175	152	0.5	76	0.473684210526	5	49.12	61.84	38.16	47.37	35.40	33.80	16.17	14.65	nan
