loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig101034	284	0.443661971831	190	0.478947368421	94	0.372340425532	26	44.68	54.74	41.05	37.23	41.31	42.81	18.15	18.68	nan	310	0.367741935484	nan	nan	310	0.367741935484	-60.348454284752
Contig10107	675	0.499259259259	450	0.488888888889	225	0.52	108	49.93	49.78	48	52	47.12	48.3	23.9	23.63	0.3	174	0.206896551724	174	0.206896551724	nan	nan	20.2500369639053
Contig1011	429	0.400932400932	286	0.412587412587	143	0.377622377622	33	40.09	44.76	37.76	37.76	40.84	45.44	17.37	20.63	0.37	1708	0.305620608899	1700	0.303529411765	nan	nan	-48.4771784651812
Contig101119	285	0.350877192982	190	0.363157894737	95	0.326315789474	26	35.09	49.47	23.16	32.63	36.58	39.75	17.63	20.78	nan	1216	0.302631578947	706	0.28611898017	510	0.325490196078	-51.2726807535809
Contig10112	514	0.474708171206	343	0.454810495627	171	0.514619883041	245	47.56	50.58	40.35	51.46	47.23	47.21	22.63	23.16	0.32	nan	nan	nan	nan	nan	nan	159.966247329326
Contig1012	456	0.510964912281	304	0.549342105263	152	0.434210526316	45	51.1	57.89	51.97	43.42	44.82	44.62	22.68	23.04	0.28	338	0.369822485207	338	0.369822485207	nan	nan	-50.1327950853259
Contig101242	273	0.43956043956	182	0.456043956044	91	0.406593406593	34	43.96	48.35	42.86	40.66	42.92	46.7	18.97	20.77	nan	1074	0.375232774674	1074	0.375232774674	nan	nan	-51.1502254438203
Contig101286	753	0.420982735724	502	0.43625498008	251	0.390438247012	65	42.1	44.22	43.03	39.04	43.92	45.81	20.01	21.82	0.37	560	0.378571428571	498	0.381526104418	62	0.354838709677	-18.6865711576513
Contig10132	357	0.40056022409	238	0.382352941176	119	0.436974789916	96	40.06	48.74	27.73	43.7	39.01	40.92	18.65	19.36	0.45	4856	0.327018121911	3922	0.299337072922	934	0.443254817987	18.1891654823008
Contig10133	1224	0.446895424837	816	0.436274509804	408	0.468137254902	28	44.69	45.83	41.42	46.81	53.65	53.65	28.01	27.09	0.19	230	0.365217391304	230	0.365217391304	nan	nan	-55.6879211170496
Contig101433	480	0.5625	320	0.509375	160	0.66875	69	56.25	58.75	43.12	66.88	41.66	45.16	20.52	21.28	0.37	94	0.372340425532	94	0.372340425532	nan	nan	-21.7582791820259
Contig101556	381	0.346456692913	254	0.338582677165	127	0.362204724409	34	34.65	38.58	29.13	36.22	37.33	38.35	19.35	18.88	0.38	1320	0.307575757576	1320	0.307575757576	nan	nan	-44.0555001340052
Contig1016	1161	0.477174849268	774	0.481912144703	387	0.467700258398	29	47.72	54.01	42.38	46.77	51.33	51.24	25.01	25.49	0.25	1184	0.309121621622	1184	0.309121621622	nan	nan	-57.679143615863
Contig10199	1138	0.415641476274	759	0.422924901186	379	0.401055408971	77	41.6	52.37	32.19	40.11	47.97	50.49	24.11	24.19	0.3	nan	nan	nan	nan	nan	nan	-5.94132811511321
Contig102	678	0.427728613569	452	0.420353982301	226	0.442477876106	28	42.77	47.35	36.73	44.25	51.44	53.09	26.53	27.03	0.22	96	0.25	96	0.25	nan	nan	-54.6120466652327
Contig1020	247	0.417004048583	165	0.49696969697	82	0.256097560976	36	41.87	31.33	68.29	25.61	27.5	35.49	11.2	14.27	nan	nan	nan	nan	nan	nan	nan	-52.9968179999809
Contig10214	450	0.56	300	0.543333333333	150	0.593333333333	34	56	54.67	54	59.33	45.33	46.99	24.44	24.18	0.2	nan	nan	nan	nan	nan	nan	-60.6051233840762
Contig102156	282	0.446808510638	188	0.446808510638	94	0.446808510638	92	44.68	43.62	45.74	44.68	40.06	41.8	21.6	22.13	nan	474	0.434599156118	nan	nan	474	0.434599156118	7.78474968604148
Contig10218	999	0.42042042042	666	0.457957957958	333	0.345345345345	110	42.04	44.74	46.85	34.53	44.29	50.47	21.37	23.9	0.32	13734	0.354885685161	13664	0.353337236534	70	0.657142857143	24.6905406693289
Contig1022	462	0.443722943723	308	0.402597402597	154	0.525974025974	36	44.37	45.45	35.06	52.6	44.12	44.27	19.7	19.78	0.45	2518	0.3149324861	2518	0.3149324861	nan	nan	-43.9953470047416
Contig1023	297	0.373737373737	198	0.378787878788	99	0.363636363636	86	37.37	46.46	29.29	36.36	41.91	46.86	19.62	20.98	nan	nan	nan	nan	nan	nan	nan	8.37343001892107
Contig10238	603	0.467661691542	402	0.47263681592	201	0.457711442786	329	46.77	52.74	41.79	45.77	45.91	46.71	22.17	21.39	0.4	10906	0.327709517697	9636	0.313408053134	1270	0.436220472441	243.113276828225
Contig10256	909	0.514851485149	606	0.490099009901	303	0.564356435644	27	51.49	55.12	42.9	56.44	48.11	50.04	23.11	24.25	0.33	894	0.317673378076	894	0.317673378076	nan	nan	-60.9416222810391
Contig10263	546	0.40293040293	364	0.417582417582	182	0.373626373626	32	40.29	50	33.52	37.36	46.8	50.89	21.53	24.23	0.29	1416	0.28813559322	1416	0.28813559322	nan	nan	-50.2138514042042
Contig102740	453	0.384105960265	302	0.37417218543	151	0.403973509934	27	38.41	38.41	36.42	40.4	38.18	42.12	17.32	17.04	0.46	nan	nan	nan	nan	nan	nan	-50.4466360367433
Contig10284	1776	0.451013513514	1184	0.425675675676	592	0.501689189189	83	45.1	45.44	39.7	50.17	51.78	51.74	26.13	24.73	0.21	410	0.292682926829	410	0.292682926829	nan	nan	-0.196752608905285
Contig102880	444	0.486486486486	296	0.493243243243	148	0.472972972973	54	48.65	54.05	44.59	47.3	49.73	48.8	25.98	25.88	0.26	2682	0.322147651007	2682	0.322147651007	nan	nan	-34.4314900989329
Contig10291	1799	0.418565869928	1200	0.443333333333	599	0.368948247078	32	41.9	50.5	38.17	36.89	46.98	53.19	24.32	27.4	0.23	nan	nan	nan	nan	nan	nan	-52.0026885344655
Contig10297	525	0.445714285714	350	0.437142857143	175	0.462857142857	31	44.57	42.29	45.14	46.29	46.91	46.67	21.85	21.5	0.31	240	0.266666666667	240	0.266666666667	nan	nan	-52.7429933156306
Contig103	645	0.443410852713	430	0.448837209302	215	0.432558139535	44	44.34	46.98	42.79	43.26	50.91	51.38	24	24.35	0.33	2104	0.406368821293	1746	0.404352806415	358	0.416201117318	-40.4104421155762
Contig103025	342	0.37134502924	228	0.390350877193	114	0.333333333333	27	37.13	42.11	35.96	33.33	37.43	43.82	15.91	18.8	0.43	nan	nan	nan	nan	nan	nan	-51.3732113202075
Contig10309	2731	0.427682167704	1821	0.455793520044	910	0.371428571429	27	42.78	45.99	45.16	37.14	50.65	53.9	24.62	26.3	0.23	nan	nan	nan	nan	nan	nan	-58.1273279275709
Contig103096	267	0.408239700375	178	0.393258426966	89	0.438202247191	30	40.82	43.82	34.83	43.82	41.12	41.51	18.46	17.04	nan	500	0.296	500	0.296	nan	nan	-48.6375800413606
Contig10312	309	0.491909385113	206	0.47572815534	103	0.52427184466	26	49.19	48.54	46.6	52.43	44.24	46.01	22.92	23.39	0.31	40	0.5	nan	nan	40	0.5	-60.0774970019297
Contig10315	723	0.396957123098	482	0.385892116183	241	0.419087136929	85	39.7	41.91	35.27	41.91	49.62	50.84	24.04	23.94	0.34	11646	0.433539412674	11646	0.433539412674	nan	nan	6.96613496500852
Contig1032	438	0.36301369863	292	0.383561643836	146	0.321917808219	37	36.3	36.3	40.41	32.19	45.98	53.27	22.98	27.19	0.21	1632	0.291666666667	1632	0.291666666667	nan	nan	-40.882462733153
Contig103296	318	0.418238993711	212	0.396226415094	106	0.462264150943	113	41.82	46.23	33.02	46.23	39.09	39.26	17.22	17.88	0.46	290	0.365517241379	186	0.354838709677	104	0.384615384615	33.9992605673997
Contig10330	435	0.508045977011	290	0.489655172414	145	0.544827586207	107	50.8	56.55	41.38	54.48	46.08	46.63	24.75	24.03	0.23	24800	0.347056451613	24800	0.347056451613	nan	nan	19.1284715921318
Contig103434	258	0.453488372093	172	0.418604651163	86	0.523255813953	43	45.35	48.84	34.88	52.33	40.45	39.82	19.81	19.64	nan	752	0.335106382979	752	0.335106382979	nan	nan	-39.3641219237523
Contig10348	426	0.457746478873	284	0.531690140845	142	0.30985915493	126	45.77	56.34	50	30.99	44.55	47.39	20.24	25.45	0.24	16800	0.347023809524	16800	0.347023809524	nan	nan	32.5498577450944
Contig103507	381	0.391076115486	254	0.42125984252	127	0.330708661417	124	39.11	46.46	37.8	33.07	40.76	45.37	19.06	21.15	0.35	1472	0.320652173913	1264	0.272151898734	208	0.615384615385	41.2662265615964
Contig103512	459	0.437908496732	306	0.434640522876	153	0.444444444444	36	43.79	50.98	35.95	44.44	45.61	48.36	22.03	22.76	0.4	nan	nan	nan	nan	nan	nan	-47.5606675296674
Contig103518	241	0.360995850622	161	0.341614906832	80	0.4	146	36.25	33.33	35	40	38.67	39.76	20.71	20.15	nan	nan	nan	nan	nan	nan	nan	68.1208822711014
Contig103574	576	0.395833333333	384	0.408854166667	192	0.369791666667	52	39.58	46.35	35.42	36.98	41.26	44.41	15.76	18.76	0.36	144	0.333333333333	nan	nan	144	0.333333333333	-28.9784388932396
Contig103607	525	0.466666666667	350	0.394285714286	175	0.611428571429	29	46.67	45.71	33.14	61.14	45.78	48.13	22.53	23.82	0.32	986	0.30121703854	986	0.30121703854	nan	nan	-49.7523158707879
Contig10368	543	0.441988950276	362	0.450276243094	181	0.425414364641	39	44.2	51.93	38.12	42.54	47.26	49.4	22.56	23.42	0.34	274	0.350364963504	nan	nan	274	0.350364963504	-45.5605424244139
Contig103784	369	0.457994579946	246	0.447154471545	123	0.479674796748	34	45.8	42.28	47.15	47.97	45.67	45.09	22.6	21.45	0.34	nan	nan	nan	nan	nan	nan	-50.2453586401608
Contig10387	438	0.420091324201	292	0.438356164384	146	0.383561643836	27	42.01	42.47	45.21	38.36	44.15	46.37	21.87	21.88	0.33	nan	nan	nan	nan	nan	nan	-56.8062588320657
Contig103917	615	0.531707317073	410	0.531707317073	205	0.531707317073	167	53.17	58.54	47.8	53.17	43.43	44.84	19.99	20.97	0.38	428	0.327102803738	354	0.322033898305	74	0.351351351351	73.5480263491101
Contig10393	369	0.482384823848	246	0.443089430894	123	0.560975609756	40	48.24	58.54	30.08	56.1	37.61	39.05	16.9	18.35	0.51	794	0.488664987406	634	0.470031545741	160	0.5625	-43.992148863623
Contig10394	1549	0.441575209813	1033	0.492739593417	516	0.339147286822	31	44.19	58.03	40.5	33.91	45.8	49.4	20.63	23.6	0.35	nan	nan	nan	nan	nan	nan	-57.3538122324518
Contig1040	482	0.433609958506	322	0.450310559006	160	0.4	36	43.54	53.42	36.65	40	42.65	44.38	22.09	20.82	0.37	nan	nan	nan	nan	nan	nan	-48.5641769598534
Contig10404	549	0.446265938069	366	0.448087431694	183	0.44262295082	28	44.63	50.27	39.34	44.26	45.73	47	22.4	22.34	0.3	270	0.259259259259	270	0.259259259259	nan	nan	-56.3349032723394
Contig1041	495	0.389898989899	330	0.406060606061	165	0.357575757576	29	38.99	43.64	37.58	35.76	45.92	48.11	22.81	23.12	0.3	64	0.28125	nan	nan	64	0.28125	-51.560291348156
Contig10411	321	0.457943925234	214	0.434579439252	107	0.504672897196	35	45.79	46.73	40.19	50.47	43.49	44.48	20.89	20.76	0.4	10564	0.293922756532	10564	0.293922756532	nan	nan	-48.5561877724077
Contig10414	1827	0.394636015326	1218	0.434318555008	609	0.315270935961	31	39.46	45.98	40.89	31.53	46.83	55.08	24.22	28.02	0.21	558	0.333333333333	558	0.333333333333	nan	nan	-52.5378788633087
Contig104194	1603	0.404865876482	1069	0.403180542563	534	0.408239700375	44	40.51	51.59	29.03	40.82	46.21	48.55	21.67	23.27	0.31	nan	nan	nan	nan	nan	nan	-36.09192267822
Contig10427	1467	0.433537832311	978	0.432515337423	489	0.435582822086	35	43.35	48.67	37.83	43.56	51.75	53.19	24.59	25.89	0.25	368	0.407608695652	368	0.407608695652	nan	nan	-48.4422241178071
Contig1043	384	0.505208333333	256	0.515625	128	0.484375	586	50.52	58.59	44.53	48.44	43.77	43.68	20.65	21.19	0.36	838	0.442720763723	390	0.515384615385	448	0.379464285714	494.425368093414
Contig10430	1068	0.442883895131	712	0.428370786517	356	0.47191011236	30	44.29	50.56	35.11	47.19	51.36	51.72	25.64	25.26	0.27	128	0.40625	128	0.40625	nan	nan	-53.3184291191214
Contig10431	405	0.444444444444	270	0.411111111111	135	0.511111111111	102	44.44	42.22	40	51.11	48.33	47.86	23.18	23.95	0.28	1190	0.308403361345	1120	0.299107142857	70	0.457142857143	20.7244967034909
Contig10435	1155	0.502164502165	770	0.497402597403	385	0.511688311688	75	50.22	55.84	43.64	51.17	49.24	51.91	26.14	27.04	0.21	12436	0.304438726279	12436	0.304438726279	nan	nan	-14.0614149798101
Contig1044	930	0.483870967742	620	0.443548387097	310	0.564516129032	123	48.39	52.58	36.13	56.45	47.74	49.86	23.79	25.14	0.28	2712	0.379424778761	2712	0.379424778761	nan	nan	38.9876956062789
Contig10440	585	0.388034188034	390	0.397435897436	195	0.369230769231	26	38.8	41.54	37.95	36.92	44.04	49.9	21.65	23.55	0.32	822	0.305352798054	822	0.305352798054	nan	nan	-53.1729036212105
Contig104460	201	0.417910447761	134	0.402985074627	67	0.44776119403	30	41.79	44.78	35.82	44.78	37.24	37.7	16	16.09	nan	520	0.315384615385	420	0.338095238095	100	0.22	-50.0595631852785
Contig10449	738	0.467479674797	492	0.39837398374	246	0.605691056911	31	46.75	47.56	32.11	60.57	45.71	46.83	21.31	21.15	0.33	2134	0.285379568885	2134	0.285379568885	nan	nan	-48.3137387503369
Contig10454	2266	0.41306266549	1511	0.450694904037	755	0.337748344371	80	41.32	46.3	43.84	33.77	47.18	53.19	22.82	26.48	0.22	696	0.419540229885	nan	nan	696	0.419540229885	-4.60498821096536
Contig10455	1837	0.408818726184	1225	0.422857142857	612	0.380718954248	27	40.9	46.33	38.24	38.07	49.04	53.42	24.62	26.37	0.23	nan	nan	nan	nan	nan	nan	-55.9333548188353
Contig10457	3129	0.449025247683	2086	0.437200383509	1043	0.472674976031	41	44.9	49.66	37.78	47.27	52.49	53.67	25.74	25.7	0.24	nan	nan	nan	nan	nan	nan	-42.7463237664424
Contig1046	771	0.383916990921	514	0.410505836576	257	0.330739299611	39	38.39	52.92	29.18	33.07	40.66	47.4	19.6	21.81	0.37	574	0.313588850174	574	0.313588850174	nan	nan	-42.1970288155235
Contig10465	1013	0.491609081935	676	0.489644970414	337	0.495548961424	27	49.26	56.8	41.12	49.55	51.97	49.01	25.33	22.56	0.28	nan	nan	nan	nan	nan	nan	-60.8699144961483
Contig1047	420	0.404761904762	280	0.371428571429	140	0.471428571429	28	40.48	49.29	25	47.14	42.2	42.43	19.51	20	0.41	586	0.325938566553	568	0.318661971831	nan	nan	-49.3702397192732
Contig10470	2927	0.454390160574	1952	0.488729508197	975	0.385641025641	43	45.42	56.45	41.29	38.56	49.93	53.55	23.82	26.55	0.25	9728	0.307668585526	9728	0.307668585526	nan	nan	-44.7245912218972
Contig104778	312	0.423076923077	208	0.408653846154	104	0.451923076923	29	42.31	50.96	30.77	45.19	37.77	38.25	14.16	15.47	0.43	1730	0.389595375723	1716	0.388111888112	nan	nan	-51.9502837417931
Contig1048	1224	0.482026143791	816	0.457107843137	408	0.531862745098	181	48.2	54.41	37.01	53.19	51.61	52.01	26.26	26.82	0.24	10692	0.339132061354	10692	0.339132061354	nan	nan	95.7575379471822
Contig104809	267	0.483146067416	178	0.505617977528	89	0.438202247191	34	48.31	41.57	59.55	43.82	38.47	41.5	20.24	20.99	nan	nan	nan	nan	nan	nan	nan	-56.244512621605
Contig10487	1236	0.444174757282	824	0.406553398058	412	0.519417475728	82	44.42	48.06	33.25	51.94	49.43	49.99	24.72	24.2	0.28	6848	0.36214953271	6848	0.36214953271	nan	nan	1.36249328924031
Contig104889	3694	0.377097996751	2463	0.409257003654	1231	0.312753858652	36	37.72	40.5	41.35	31.28	45.85	54.54	22.34	27.31	0.2	nan	nan	nan	nan	nan	nan	-45.0340261843854
Contig10500	414	0.434782608696	276	0.420289855072	138	0.463768115942	56	43.48	45.65	38.41	46.38	40.38	44.13	17.22	20.02	0.43	1446	0.290456431535	1446	0.290456431535	nan	nan	-26.6032326702827
Contig10501	1731	0.448873483536	1154	0.429809358752	577	0.487001733102	28	44.89	50.78	35.18	48.7	51.58	52.7	26.44	26.71	0.26	3428	0.314177362894	3428	0.314177362894	nan	nan	-55.3586797169197
Contig105019	510	0.449019607843	340	0.447058823529	170	0.452941176471	28	44.9	51.76	37.65	45.29	50.02	50.45	24.55	24.88	0.28	68	0.529411764706	56	0.535714285714	nan	nan	-56.2368299403086
Contig10505	855	0.426900584795	570	0.447368421053	285	0.385964912281	132	42.69	49.47	40	38.6	47.94	50.05	24.52	26.06	0.26	8310	0.316726835138	7128	0.304713804714	1182	0.389170896785	47.7349801545018
Contig105105	504	0.454365079365	336	0.39880952381	168	0.565476190476	27	45.44	50.6	29.17	56.55	47.14	51.49	22.24	23.99	0.32	nan	nan	nan	nan	nan	nan	-52.3809449553962
Contig10516	204	0.401960784314	136	0.345588235294	68	0.514705882353	38	40.2	30.88	38.24	51.47	35.72	36.47	16.23	15.47	nan	3210	0.323987538941	3210	0.323987538941	nan	nan	-39.6802319556784
Contig10524	447	0.402684563758	298	0.402684563758	149	0.402684563758	95	40.27	52.35	28.19	40.27	43.15	44.5	18.53	19.96	0.44	1000	0.231	972	0.23353909465	28	0.142857142857	14.9902137263053
Contig10526	351	0.450142450142	234	0.440170940171	117	0.470085470085	70	45.01	47.01	41.03	47.01	41.27	45.05	20.13	20.27	0.4	3872	0.267045454545	1100	0.380909090909	2772	0.221861471861	-13.881335806188
Contig10528	2099	0.41305383516	1400	0.432857142857	699	0.37339055794	40	41.34	48	38.57	37.34	50.85	54.9	26.73	28.3	0.19	520	0.336538461538	nan	nan	520	0.336538461538	-43.4568196489745
Contig105286	335	0.423880597015	224	0.370535714286	111	0.531531531532	26	42.64	43.75	30.36	53.15	38.03	39.42	14.66	15.72	0.53	nan	nan	nan	nan	nan	nan	-51.3501954026816
Contig10531	333	0.369369369369	222	0.405405405405	111	0.297297297297	26	36.94	42.34	38.74	29.73	37.83	42.93	17.94	18.85	0.29	nan	nan	nan	nan	nan	nan	-54.4559254618698
Contig105359	303	0.419141914191	202	0.460396039604	101	0.336633663366	26	41.91	66.34	25.74	33.66	43.96	45.55	21.72	21.13	0.27	nan	nan	nan	nan	nan	nan	-59.4601779793734
Contig10540	255	0.498039215686	170	0.470588235294	85	0.552941176471	52	49.8	54.12	40	55.29	44.34	46.97	20.35	21.38	nan	9588	0.339486858573	9588	0.339486858573	nan	nan	-33.7895383910961
Contig10553	402	0.457711442786	268	0.417910447761	134	0.537313432836	36	45.77	43.28	40.3	53.73	45.54	45.65	22.22	22.45	0.39	70	0.342857142857	70	0.342857142857	nan	nan	-46.2623753977158
Contig10557	762	0.410761154856	508	0.464566929134	254	0.303149606299	26	41.08	56.69	36.22	30.31	42.37	48.19	21.03	20.45	0.3	84	0.261904761905	84	0.261904761905	nan	nan	-59.5880903909159
Contig10559	438	0.415525114155	292	0.390410958904	146	0.465753424658	59	41.55	49.32	28.77	46.58	47.72	49.36	24.45	25.08	0.23	nan	nan	nan	nan	nan	nan	-19.3782362453194
Contig10566	4513	0.375803235099	3009	0.411100033234	1504	0.305186170213	128	37.59	46.11	36.1	30.52	49.26	57.17	25.06	30	0.14	nan	nan	nan	nan	nan	nan	46.725957262173
Contig1057	1440	0.407638888889	960	0.416666666667	480	0.389583333333	35	40.76	50.21	33.12	38.96	42.74	47.39	19.48	21.46	0.36	328	0.280487804878	nan	nan	328	0.280487804878	-47.0773922198186
Contig1058	627	0.475279106858	418	0.476076555024	209	0.473684210526	194	47.53	52.63	42.58	47.37	51.16	51.56	26.01	26.93	0.23	1898	0.275026343519	1832	0.269650655022	66	0.424242424242	107.897059616028
Contig10594	1137	0.46437994723	758	0.431398416887	379	0.530343007916	27	46.44	49.34	36.94	53.03	52.08	52.51	26.57	26.41	0.24	838	0.366348448687	838	0.366348448687	nan	nan	-56.4026892210225
Contig106	501	0.451097804391	334	0.449101796407	167	0.455089820359	52	45.11	55.09	34.73	45.51	47	47.67	24.24	24.47	0.28	2008	0.347111553785	2000	0.3475	nan	nan	-32.4376108614284
Contig1062	906	0.415011037528	604	0.395695364238	302	0.453642384106	28	41.5	45.7	33.44	45.36	52.09	51.95	26.73	27	0.21	300	0.413333333333	300	0.413333333333	nan	nan	-50.9290585586611
Contig106227	282	0.439716312057	188	0.414893617021	94	0.489361702128	68	43.97	39.36	43.62	48.94	40.99	43.4	16.97	17.21	nan	636	0.308176100629	436	0.266055045872	200	0.4	-13.8123915828762
Contig10624	615	0.434146341463	410	0.417073170732	205	0.468292682927	26	43.41	46.34	37.07	46.83	44.28	46.19	22.56	22.56	0.34	nan	nan	nan	nan	nan	nan	-56.1381071648695
Contig106378	687	0.532751091703	458	0.515283842795	229	0.56768558952	32	53.28	52.84	50.22	56.77	41.26	41.76	20.39	20.6	0.32	nan	nan	nan	nan	nan	nan	-59.531313044699
Contig1064	1065	0.441314553991	710	0.450704225352	355	0.422535211268	78	44.13	49.3	40.85	42.25	51.38	51.61	25.13	26.41	0.28	11538	0.378575143006	11522	0.37858010762	nan	nan	-6.60597997255303
Contig106423	645	0.48992248062	430	0.474418604651	215	0.520930232558	31	48.99	44.65	50.23	52.09	49.38	50.03	26.78	26.52	0.24	998	0.365731462926	nan	nan	998	0.365731462926	-54.9893665295016
Contig1065	363	0.476584022039	242	0.46694214876	121	0.495867768595	92	47.66	56.2	37.19	49.59	40.87	42.52	19.14	19.49	0.46	1178	0.343803056027	120	0.166666666667	1058	0.363894139887	6.34283935462783
Contig10661	786	0.398218829517	524	0.402671755725	262	0.389312977099	26	39.82	48.47	32.06	38.93	49.19	52.4	26.96	26.56	0.24	48	0.25	48	0.25	nan	nan	-54.0076644561367
Contig10662	2157	0.433936022253	1438	0.433936022253	719	0.433936022253	82	43.39	44.78	42	43.39	53.49	56.36	26.49	28.48	0.16	6640	0.390963855422	6638	0.390780355529	nan	nan	-1.51332370005333
