loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig102455	390	0.392307692308	260	0.357692307692	130	0.461538461538	24	39.23	42.31	29.23	46.15	41.43	44.4	18.77	19.78	0.37	nan	nan	nan	nan	nan	nan	-30.7550366530266
Contig102458	725	0.441379310345	484	0.477272727273	241	0.369294605809	36	44.26	49.17	46.28	36.93	47.38	49.73	23.06	23.82	0.29	nan	nan	nan	nan	nan	nan	-25.0047071739776
Contig10249	1062	0.421845574388	708	0.406779661017	354	0.45197740113	29	42.18	50.56	30.79	45.2	50.05	50.77	23.43	23.39	0.3	nan	nan	nan	nan	nan	nan	-25.936787469138
Contig102494	837	0.438470728793	558	0.460573476703	279	0.394265232975	49	43.85	47.31	44.8	39.43	50.11	53.35	24.02	25.49	0.26	nan	nan	nan	nan	nan	nan	-10.8421773797446
Contig102512	687	0.404657933042	458	0.449781659389	229	0.314410480349	24	40.47	54.15	35.81	31.44	44.91	49.98	21.24	24.68	0.3	nan	nan	nan	nan	nan	nan	-34.7147997457448
Contig102514	1149	0.412532637076	766	0.424281984334	383	0.389033942559	29	41.25	46.48	38.38	38.9	53.15	56.66	26.38	28.09	0.21	nan	nan	nan	nan	nan	nan	-26.3449521382798
Contig102566	1101	0.411444141689	734	0.422343324251	367	0.389645776567	31	41.14	44.41	40.05	38.96	50.67	54.57	26.76	28.55	0.21	nan	nan	nan	nan	nan	nan	-24.1555715047144
Contig102614	489	0.40899795501	326	0.398773006135	163	0.429447852761	22	40.9	47.24	32.52	42.94	46.16	46.9	20.2	21.02	0.37	42	0.357142857143	nan	nan	42	0.357142857143	-33.0751197357334
Contig102618	930	0.437634408602	620	0.445161290323	310	0.422580645161	27	43.76	50.65	38.39	42.26	50.95	52.68	25.32	26.1	0.25	nan	nan	nan	nan	nan	nan	-31.2023967211325
Contig102654	257	0.389105058366	172	0.43023255814	85	0.305882352941	21	39.22	56.98	29.07	30.59	36.92	39.42	17.1	17.35	nan	nan	nan	nan	nan	nan	nan	-35.0521519000218
Contig102655	358	0.388268156425	239	0.384937238494	119	0.394957983193	22	38.94	45	31.93	39.5	42.77	44.92	20.67	19.97	0.31	nan	nan	nan	nan	nan	nan	-33.5066131314989
Contig102665	1257	0.405727923628	838	0.420047732697	419	0.377088305489	40	40.57	43.68	40.33	37.71	49.97	53.12	25.07	26.99	0.25	nan	nan	nan	nan	nan	nan	-14.9880521362691
Contig102688	269	0.390334572491	180	0.394444444444	89	0.38202247191	27	39.33	40	38.89	38.2	36.17	38.22	15.32	17.16	nan	nan	nan	nan	nan	nan	nan	-28.2399662453607
Contig102758	2631	0.392626377803	1754	0.416761687571	877	0.344355758267	40	39.26	46.41	36.94	34.44	50.72	56.5	25	28.76	0.18	238	0.386554621849	238	0.386554621849	nan	nan	-14.8711764984448
Contig102778	390	0.44358974359	260	0.411538461538	130	0.507692307692	22	44.36	47.69	34.62	50.77	45.11	48.49	20.86	20.98	0.37	nan	nan	nan	nan	nan	nan	-32.8754066247346
Contig102793	213	0.446009389671	142	0.521126760563	71	0.295774647887	97	44.6	60.56	43.66	29.58	36.28	39.48	18.07	18.58	nan	nan	nan	nan	nan	nan	nan	33.9687273508934
Contig102843	2295	0.435729847495	1530	0.455555555556	765	0.396078431373	46	43.57	49.02	42.09	39.61	56.04	57.94	28.61	30.04	0.14	648	0.317901234568	648	0.317901234568	nan	nan	-13.3520024416444
Contig102868	213	0.446009389671	142	0.549295774648	71	0.239436619718	115	44.6	60.56	49.3	23.94	34.78	41.03	16.52	19.03	nan	nan	nan	nan	nan	nan	nan	50.1634881116561
Contig102874	611	0.409165302782	408	0.463235294118	203	0.300492610837	36	41.05	49.51	43.14	30.05	40.66	45.95	20.02	24.28	0.33	nan	nan	nan	nan	nan	nan	-24.0618436524449
Contig102941	491	0.484725050916	328	0.52743902439	163	0.398773006135	33	48.67	56.1	49.39	39.88	45.05	46.78	20.53	22.14	0.31	nan	nan	nan	nan	nan	nan	-30.3928018837384
Contig102958	1196	0.396321070234	798	0.426065162907	398	0.336683417085	61	39.7	51.88	33.33	33.67	49.11	54.28	25.32	27.33	0.21	nan	nan	nan	nan	nan	nan	5.45449031012335
